,time,x,y,z,magnitude
0,0.0,384.0,-3632.0,-1696.0,4008.471030205906
1,0.07777,368.0,-304.0,4128.0,4139.178662488489
2,0.09336000000000001,416.0,-3696.0,-1744.0,4086.8021728485955
3,0.09336000000000001,144.0,-160.0,3968.0,3971.2244962983395
4,0.09336000000000001,464.0,-3632.0,-1712.0,4015.2668653527876
5,0.09336000000000001,208.0,-160.0,3856.0,3859.3180744789615
6,0.109016,304.0,-144.0,3920.0,3922.644006279438
7,0.109016,464.0,-3568.0,-1872.0,4029.268916317202
8,0.109016,208.0,-256.0,3984.0,3992.216426998917
9,0.109016,496.0,-3648.0,-1744.0,4043.4440765268414
10,0.109016,512.0,-3712.0,-1904.0,4171.829334956069
11,0.109016,192.0,-176.0,4064.0,4067.809238398477
12,0.12463700000000001,240.0,-112.0,4016.0,4017.56144943671
13,0.12463700000000001,240.0,-192.0,4000.0,4004.6053488452517
14,0.12463700000000001,480.0,-3632.0,-1792.0,4050.0232098100378
15,0.12463700000000001,528.0,-3648.0,-1712.0,4029.7454013870406
16,0.12463700000000001,224.0,-176.0,4112.0,4115.764813494571
17,0.14025800000000002,112.0,-144.0,4032.0,4034.5706091231073
18,0.14025800000000002,560.0,-3744.0,-1824.0,4164.674296988901
19,0.14025800000000002,368.0,-176.0,4016.0,4019.8547237431353
20,0.14025800000000002,416.0,-3632.0,-1696.0,4008.471030205906
21,0.14025800000000002,416.0,-3552.0,-1808.0,3985.6703325789504
22,0.14025800000000002,272.0,-144.0,3952.0,3954.6226115774944
23,0.15588400000000002,496.0,-3696.0,-1680.0,4059.9034471277764
24,0.15588400000000002,464.0,-3632.0,-1760.0,4035.966303129896
25,0.15588400000000002,224.0,-208.0,4048.0,4053.340350871118
26,0.17170000000000002,272.0,-192.0,4000.0,4004.6053488452517
27,0.218677,352.0,-3584.0,-1872.0,4043.4440765268414
28,0.23398300000000002,256.0,-288.0,3904.0,3914.6085372614207
29,0.390473,448.0,-3584.0,-1744.0,3985.7987907068264
30,0.45306300000000005,224.0,-192.0,3872.0,3876.7574079377214
31,0.45306300000000005,432.0,-3616.0,-1760.0,4021.5738212794254
32,0.515456,224.0,-208.0,3952.0,3957.4698988116133
33,0.515456,416.0,-3664.0,-1824.0,4092.9050807464373
34,0.6716840000000001,496.0,-3584.0,-1696.0,3965.031147418643
35,0.686983,16.0,-80.0,3904.0,3904.819586101258
36,0.7182550000000001,416.0,-3616.0,-1696.0,3993.979469151037
37,0.73414,336.0,-240.0,4176.0,4182.890866374594
38,0.780737,224.0,-176.0,4032.0,4035.8394418014204
39,0.780737,448.0,-3648.0,-1776.0,4057.348888128799
40,0.827882,480.0,-3568.0,-1824.0,4007.193531637822
41,0.8432230000000001,192.0,-192.0,3936.0,3940.680144340568
42,0.8900920000000001,288.0,-224.0,4048.0,4054.192891316347
43,1.031001,560.0,-3648.0,-1696.0,4022.9740242760704
44,1.031001,192.0,-224.0,3920.0,3926.394784022615
45,1.077844,496.0,-3744.0,-1728.0,4123.53246622359
46,1.0934220000000001,240.0,-208.0,4000.0,4005.404349126315
47,1.155985,208.0,-96.0,3856.0,3857.1948356286075
48,1.155985,512.0,-3680.0,-1728.0,4065.5115299307663
49,1.218466,512.0,-3744.0,-1680.0,4103.649107806368
50,1.234023,144.0,-112.0,3904.0,3905.6062269512013
51,1.37461,480.0,-3664.0,-1760.0,4064.7873253098987
52,1.3899730000000001,208.0,-128.0,3936.0,3938.0807508226644
53,1.4680980000000001,496.0,-3648.0,-1728.0,4036.5688399926985
54,1.4680980000000001,128.0,-144.0,4048.0,4050.5604550481653
55,1.60905,480.0,-3600.0,-1904.0,4072.4950583149885
56,1.6714250000000002,256.0,-208.0,3856.0,3861.605883567094
57,1.6714250000000002,464.0,-3584.0,-1680.0,3958.2137385441933
58,1.7336360000000002,384.0,-3600.0,-1760.0,4007.193531637822
59,1.7652130000000001,224.0,-160.0,4048.0,4051.1608212955457
60,1.9057600000000001,496.0,-3616.0,-1680.0,3987.2115569655944
61,1.9057600000000001,224.0,-112.0,3968.0,3969.5803304631586
62,1.983578,464.0,-3632.0,-1840.0,4071.48916245641
63,1.983578,288.0,-160.0,3984.0,3987.2115569655944
64,2.046358,208.0,-192.0,4064.0,4068.5329051145695
65,2.046358,400.0,-3648.0,-1888.0,4107.608549995971
66,2.2026060000000003,528.0,-3616.0,-1680.0,3987.2115569655944
67,2.217896,288.0,-144.0,4032.0,4034.5706091231073
68,2.265051,208.0,-80.0,4048.0,4048.7904366612997
69,2.265051,464.0,-3632.0,-1776.0,4042.9692059178487
70,2.311626,416.0,-3616.0,-1856.0,4064.503905767591
71,2.3275330000000003,240.0,-64.0,3984.0,3984.5140230647953
72,2.358772,464.0,-3632.0,-1856.0,4078.7449049922207
73,2.358772,208.0,-176.0,4000.0,4003.8701277638866
74,2.4209870000000002,448.0,-3616.0,-1776.0,4028.601742540456
75,2.436599,208.0,-160.0,3936.0,3939.2506901693882
76,2.577201,304.0,-256.0,3968.0,3976.249489154321
77,2.577201,496.0,-3568.0,-1776.0,3985.5739862659684
78,2.624023,128.0,-176.0,3984.0,3987.8856553316573
79,2.686545,496.0,-3584.0,-1856.0,4036.061446509456
80,2.7177480000000003,256.0,-208.0,4064.0,4069.3193534054317
81,2.874215,464.0,-3664.0,-1792.0,4078.7449049922207
82,2.874215,208.0,-144.0,3968.0,3970.612043501606
83,2.952391,448.0,-3616.0,-1744.0,4014.597364618275
84,2.952391,160.0,-176.0,3984.0,3987.8856553316573
85,2.9993610000000004,304.0,-112.0,4144.0,4145.513237224071
86,2.9993610000000004,528.0,-3616.0,-1856.0,4064.503905767591
87,3.155374,416.0,-3616.0,-1920.0,4094.1245706499944
88,3.155374,256.0,-112.0,4016.0,4017.56144943671
89,3.2024320000000004,208.0,-256.0,3968.0,3976.249489154321
90,3.217665,256.0,-112.0,4016.0,4017.56144943671
91,3.2960610000000004,208.0,-144.0,3840.0,3842.6990514480835
92,3.2960610000000004,512.0,-3600.0,-1632.0,3952.6477201997145
93,3.3426020000000003,448.0,-3584.0,-1744.0,3985.7987907068264
94,3.358525,336.0,-128.0,4112.0,4113.991735528889
95,3.451989,192.0,-144.0,4096.0,4098.530468350821
96,3.451989,464.0,-3536.0,-1776.0,3956.95236261444
97,3.514638,528.0,-3648.0,-1696.0,4022.9740242760704
98,3.5304130000000002,160.0,-176.0,3936.0,3939.932994354092
99,3.592576,416.0,-3600.0,-1712.0,3986.3446915689565
100,3.6082120000000004,208.0,-176.0,4096.0,4099.77950626616
101,3.677499,480.0,-3632.0,-1728.0,4022.114866584494
102,3.724733,240.0,-192.0,4000.0,4004.6053488452517
103,3.7871750000000004,240.0,-160.0,4032.0,4035.1733543925966
104,3.7871750000000004,464.0,-3648.0,-1872.0,4100.279014896425
105,3.865276,448.0,-3584.0,-1776.0,3999.903998847972
106,3.880621,224.0,-144.0,4064.0,4066.550380851072
107,4.052791,496.0,-3680.0,-1712.0,4058.736749285423
108,4.052791,336.0,-272.0,4080.0,4089.056614917431
