,time,x,y,z,magnitude
0,0.0,384.0,-3632.0,-1696.0,0.0
1,0.07777,368.0,-304.0,4128.0,0.07777
2,0.09336000000000001,416.0,-3696.0,-1744.0,0.09336000000000001
3,0.09336000000000001,144.0,-160.0,3968.0,0.09336000000000001
4,0.09336000000000001,464.0,-3632.0,-1712.0,0.09336000000000001
5,0.09336000000000001,208.0,-160.0,3856.0,0.09336000000000001
6,0.109016,304.0,-144.0,3920.0,0.109016
7,0.109016,464.0,-3568.0,-1872.0,0.109016
8,0.109016,208.0,-256.0,3984.0,0.109016
9,0.109016,496.0,-3648.0,-1744.0,0.109016
10,0.109016,512.0,-3712.0,-1904.0,0.109016
11,0.109016,192.0,-176.0,4064.0,0.109016
12,0.12463700000000001,240.0,-112.0,4016.0,0.12463700000000001
13,0.12463700000000001,240.0,-192.0,4000.0,0.12463700000000001
14,0.12463700000000001,480.0,-3632.0,-1792.0,0.12463700000000001
15,0.12463700000000001,528.0,-3648.0,-1712.0,0.12463700000000001
16,0.12463700000000001,224.0,-176.0,4112.0,0.12463700000000001
17,0.14025800000000002,112.0,-144.0,4032.0,0.14025800000000002
18,0.14025800000000002,560.0,-3744.0,-1824.0,0.14025800000000002
19,0.14025800000000002,368.0,-176.0,4016.0,0.14025800000000002
20,0.14025800000000002,416.0,-3632.0,-1696.0,0.14025800000000002
21,0.14025800000000002,416.0,-3552.0,-1808.0,0.14025800000000002
22,0.14025800000000002,272.0,-144.0,3952.0,0.14025800000000002
23,0.15588400000000002,496.0,-3696.0,-1680.0,0.15588400000000002
24,0.15588400000000002,464.0,-3632.0,-1760.0,0.15588400000000002
25,0.15588400000000002,224.0,-208.0,4048.0,0.15588400000000002
26,0.17170000000000002,272.0,-192.0,4000.0,0.17170000000000002
27,0.218677,352.0,-3584.0,-1872.0,0.218677
28,0.23398300000000002,256.0,-288.0,3904.0,0.23398300000000002
29,0.390473,448.0,-3584.0,-1744.0,0.390473
30,0.45306300000000005,224.0,-192.0,3872.0,0.45306300000000005
31,0.45306300000000005,432.0,-3616.0,-1760.0,0.45306300000000005
32,0.515456,224.0,-208.0,3952.0,0.515456
33,0.515456,416.0,-3664.0,-1824.0,0.515456
34,0.6716840000000001,496.0,-3584.0,-1696.0,0.6716840000000001
35,0.686983,16.0,-80.0,3904.0,0.686983
36,0.7182550000000001,416.0,-3616.0,-1696.0,0.7182550000000001
37,0.73414,336.0,-240.0,4176.0,0.73414
38,0.780737,224.0,-176.0,4032.0,0.780737
39,0.780737,448.0,-3648.0,-1776.0,0.780737
40,0.827882,480.0,-3568.0,-1824.0,0.827882
41,0.8432230000000001,192.0,-192.0,3936.0,0.8432230000000001
42,0.8900920000000001,288.0,-224.0,4048.0,0.8900920000000001
43,1.031001,560.0,-3648.0,-1696.0,1.031001
44,1.031001,192.0,-224.0,3920.0,1.031001
45,1.077844,496.0,-3744.0,-1728.0,1.077844
46,1.0934220000000001,240.0,-208.0,4000.0,1.0934220000000001
47,1.155985,208.0,-96.0,3856.0,1.155985
48,1.155985,512.0,-3680.0,-1728.0,1.155985
49,1.218466,512.0,-3744.0,-1680.0,1.218466
50,1.234023,144.0,-112.0,3904.0,1.234023
51,1.37461,480.0,-3664.0,-1760.0,1.37461
52,1.3899730000000001,208.0,-128.0,3936.0,1.3899730000000001
53,1.4680980000000001,496.0,-3648.0,-1728.0,1.4680980000000001
54,1.4680980000000001,128.0,-144.0,4048.0,1.4680980000000001
55,1.60905,480.0,-3600.0,-1904.0,1.60905
56,1.6714250000000002,256.0,-208.0,3856.0,1.6714250000000002
57,1.6714250000000002,464.0,-3584.0,-1680.0,1.6714250000000002
58,1.7336360000000002,384.0,-3600.0,-1760.0,1.7336360000000002
59,1.7652130000000001,224.0,-160.0,4048.0,1.7652130000000001
60,1.9057600000000001,496.0,-3616.0,-1680.0,1.9057600000000001
61,1.9057600000000001,224.0,-112.0,3968.0,1.9057600000000001
62,1.983578,464.0,-3632.0,-1840.0,1.983578
63,1.983578,288.0,-160.0,3984.0,1.983578
64,2.046358,208.0,-192.0,4064.0,2.046358
65,2.046358,400.0,-3648.0,-1888.0,2.046358
66,2.2026060000000003,528.0,-3616.0,-1680.0,2.2026060000000003
67,2.217896,288.0,-144.0,4032.0,2.217896
68,2.265051,208.0,-80.0,4048.0,2.265051
69,2.265051,464.0,-3632.0,-1776.0,2.265051
