time,sensor_id,port,axes_x,axes_y,axes_z,temperature
1577753,31,2,0,0,0,0
1593013,73,1,0,0,0,0
1609050,73,2,0,0,0,8589
1609050,105,1,5486,2935,-14630,0
1609050,29,1,480,-3600,-1904,0
1624288,30,2,-1728,786,3760,0
1624288,31,2,0,0,0,0
1640231,73,1,0,0,0,0
1655884,73,2,0,0,0,8586
1655884,105,1,5679,2559,-14499,0
1671425,29,1,464,-3584,-1680,0
1671425,29,2,256,-208,3856,0
-1442341716774202,30,1,0,0,0,0
-1442341716774202,31,1,0,0,0,0
1702705,30,2,-1808,866,3584,0
1702705,31,2,0,0,0,0
1718272,73,1,0,0,0,0
1718272,73,2,0,0,0,8586
1733636,105,1,5426,2905,-14614,0
1733636,29,1,384,-3600,-1760,0
1765213,29,2,224,-160,4048,0
1780467,30,1,0,0,0,0
1780467,31,1,0,0,0,0
1827678,30,2,-1824,818,3728,0
1827678,31,2,0,0,0,0
1874492,73,1,0,0,0,0
1874492,73,2,0,0,0,8590
1890150,105,1,5668,2682,-14583,0
1905760,29,1,496,-3616,-1680,0
1905760,29,2,224,-112,3968,0
1921303,30,1,0,0,0,0
1921303,31,1,0,0,0,0
1936724,30,2,-1744,802,3776,0
1968316,31,2,0,0,0,0
1968316,73,1,0,0,0,0
1968316,73,2,0,0,0,8590
1983578,105,1,5465,2714,-14290,0
1983578,29,1,464,-3632,-1840,0
1983578,29,2,288,-160,3984,0
1999495,30,1,0,0,0,0
1999495,31,1,0,0,0,0
2014787,30,2,-1824,754,3728,0
2014787,31,2,0,0,0,0
2014787,73,1,0,0,0,0
2030674,73,2,0,0,0,8590
2030674,105,1,5472,2725,-14631,0
2046358,29,1,400,-3648,-1888,0
2046358,29,2,208,-192,4064,0
2061702,30,1,0,0,0,0
2061702,31,1,0,0,0,0
2061702,30,2,-1776,706,3536,0
2077564,31,2,0,0,0,0
2077564,73,1,0,0,0,0
-1442341716733587,73,2,0,0,0,8590
2202606,105,1,5689,2851,-14879,0
2202606,29,1,528,-3616,-1680,0
2217896,29,2,288,-144,4032,0
2217896,30,1,0,0,0,0
2217896,31,1,0,0,0,0
2233868,30,2,-1792,770,3728,0
2233868,31,2,0,0,0,0
2249142,73,1,0,0,0,0
2249142,73,2,0,0,0,8589
2249142,105,1,5538,2650,-14576,0
2265051,29,1,464,-3632,-1776,0
2265051,29,2,208,-80,4048,0
2280387,30,1,0,0,0,0
2280387,31,1,0,0,0,0
2280387,30,2,-1760,850,3648,0
2296307,31,2,0,0,0,0
2296307,73,1,0,0,0,0
2311626,73,2,0,0,0,8589
2311626,105,1,5444,2883,-14519,0
2311626,29,1,416,-3616,-1856,0
2327533,29,2,240,-64,3984,0
2327533,31,2,0,0,0,0
2343002,73,1,0,0,0,0
2343002,73,2,0,0,0,8589
2343002,105,1,5688,2771,-14509,0
2358772,29,1,464,-3632,-1856,0
2358772,29,2,208,-176,4000,0
2374110,30,1,0,0,0,0
2374110,31,1,0,0,0,0
2374110,30,2,-1744,850,3744,0
2405797,31,2,0,0,0,0
2405797,73,1,0,0,0,0
2405797,73,2,0,0,0,8589
2420987,105,1,5510,2819,-14495,0
2420987,29,1,448,-3616,-1776,0
-1442341716699220,29,2,208,-160,3936,0
-1442341716691376,30,1,0,0,0,0
-1442341716689846,31,1,0,0,0,0
-1442341716689846,30,2,-1840,802,3840,0
2546231,31,2,0,0,0,0
-1586575888611550,73,1,0,0,0,0
-1586575888611550,73,2,0,0,0,8589
-1586575888611550,105,1,5421,2743,-14937,0
2577201,29,1,496,-3568,-1776,0
2577201,29,2,304,-256,3968,0
2593020,30,1,0,0,0,0
2593020,31,1,0,0,0,0
2593020,30,2,-1808,754,3648,0
2608702,31,2,0,0,0,0
2608702,73,1,0,0,0,0
2608702,31,1,0,0,0,0
2624023,30,2,-1728,866,3824,0
2624023,31,2,0,0,0,0
2624023,29,2,128,-176,3984,0
2655616,30,1,0,0,0,0
2655616,31,1,0,0,0,0
2671195,31,2,0,0,0,0
2671195,73,1,0,0,0,0
2671195,73,2,0,0,0,8587
2671195,105,1,5631,2658,-14711,0
2686545,29,1,496,-3584,-1856,0
2717748,29,2,256,-208,4064,0
2717748,30,1,0,0,0,0
2717748,31,1,0,0,0,0
2733675,30,2,-1776,786,3600,0
-1442341716658576,31,2,0,0,0,0
2858382,73,1,0,0,0,0
2858382,73,2,0,0,0,8590
2858382,105,1,5721,2716,-15032,0
2874215,29,1,464,-3664,-1792,0
2874215,29,2,208,-144,3968,0
2889581,30,1,0,0,0,0
2921190,31,1,0,0,0,0
2936478,30,2,-1760,722,3712,0
2936478,73,2,0,0,0,8587
2952391,29,1,448,-3616,-1744,0
2952391,29,2,160,-176,3984,0
2952391,30,1,0,0,0,0
2968106,31,1,0,0,0,0
2968106,30,2,-1760,530,3696,0
2983341,31,2,0,0,0,0
2983341,73,1,0,0,0,0
2999361,29,1,528,-3616,-1856,0
2999361,29,2,304,-112,4144,0
3014584,30,1,0,0,0,0
3014584,31,1,0,0,0,0
3014584,30,2,-1728,770,3568,0
-1442341716639828,31,2,0,0,0,0
-1442341716639828,73,1,0,0,0,0
-1442341716639828,73,2,0,0,0,8588
3139826,105,1,5730,2728,-15183,0
3155374,29,1,416,-3616,-1920,0
3155374,29,2,256,-112,4016,0
3155374,30,1,0,0,0,0
3170763,73,1,0,0,0,0
3170763,73,2,0,0,0,8589
3170763,105,1,5533,2627,-14831,0
3186790,73,1,0,0,0,0
3202432,73,2,0,0,0,8589
3202432,29,2,208,-256,3968,0
3217665,30,1,0,0,0,0
3217665,31,1,0,0,0,0
3217665,29,2,256,-112,4016,0
3233557,30,1,0,0,0,0
3233557,31,1,0,0,0,0
3249216,30,2,-1904,866,3664,0
3249216,31,2,0,0,0,0
3264821,30,2,-1680,642,3616,0
3264821,31,2,0,0,0,0
3264821,73,1,0,0,0,0
3280402,73,2,0,0,0,8588
3280402,105,1,5456,2821,-14315,0
3296061,29,1,512,-3600,-1632,0
3296061,29,2,208,-144,3840,0
3311358,30,1,0,0,0,0
3311358,31,1,0,0,0,0
3311358,30,2,-1904,818,3728,0
3327295,31,2,0,0,0,0
3327295,73,1,0,0,0,0
3342602,73,2,0,0,0,8589
3342602,105,1,5408,2797,-14308,0
3342602,29,1,448,-3584,-1744,0
3358525,29,2,336,-128,4112,0
3358525,30,1,0,0,0,0
3358525,31,1,0,0,0,0
3373878,30,2,-1600,786,4000,0
3373878,31,2,0,0,0,0
3389744,73,1,0,0,0,0
-1586575888602648,105,1,5535,2746,-14497,0
-1586575888602648,29,1,464,-3536,-1776,0
-1586575888602648,29,2,192,-144,4096,0
3467872,30,1,0,0,0,0
3467872,31,1,0,0,0,0
3467872,30,2,-1744,866,3632,0
-1442341716594536,31,2,0,0,0,0
-1442341716594536,73,1,0,0,0,0
3514638,73,2,0,0,0,8588
3514638,105,1,5603,2734,-14691,0
3514638,29,1,528,-3648,-1696,0
3530413,29,2,160,-176,3936,0
3530413,30,1,0,0,0,0
3546032,31,1,0,0,0,0
3561298,30,2,-1888,690,3712,0
3561298,31,2,0,0,0,0
3561298,73,1,0,0,0,0
3577222,73,2,0,0,0,8588
3577222,105,1,5501,2707,-14900,0
3592576,29,1,416,-3600,-1712,0
3608212,29,2,208,-176,4096,0
3608212,30,1,0,0,0,0
3608212,31,1,0,0,0,0
-1442341716580473,30,2,-1760,754,3696,0
-1442341716580473,31,2,0,0,0,0
3639444,73,1,0,0,0,0
-1442341716575130,73,2,0,0,0,8588
-1442341716575130,105,1,5640,2841,-14637,0
-1442341716575130,29,1,480,-3632,-1728,0
3724733,29,2,240,-192,4000,0
3724733,30,1,0,0,0,0
3724733,31,1,0,0,0,0
-1442341716567273,30,2,-1728,754,3664,0
-1442341716567273,31,2,0,0,0,0
-1442341716567273,73,1,0,0,0,0
3771283,73,2,0,0,0,8592
3771283,105,1,5760,2762,-14804,0
3787175,29,1,464,-3648,-1872,0
3787175,29,2,240,-160,4032,0
3818445,30,1,0,0,0,0
3818445,31,1,0,0,0,0
3833724,30,2,-1888,770,3792,0
3833724,31,2,0,0,0,0
3849681,73,1,0,0,0,0
3865276,73,2,0,0,0,8588
3865276,105,1,5472,2659,-14415,0
3865276,29,1,448,-3584,-1776,0
3880621,29,2,224,-144,4064,0
3880621,30,1,0,0,0,0
3912205,31,1,0,0,0,0
3927734,30,2,-1840,802,3808,0
3927734,31,2,0,0,0,0
3943113,73,1,0,0,0,0
3974674,73,2,0,0,0,8589
4052791,29,1,496,-3680,-1712,0
4052791,29,2,336,-272,4080,0
4068075,30,1,0,0,0,0
4068075,31,1,0,0,0,0
4083981,30,2,-1776,754,3792,0
4083981,31,2,0,0,0,0
4114942,73,1,0,0,0,0
4114942,73,2,0,0,0,8587
4130810,105,1,5737,2679,-14788,0
4130810,29,1,496,-3664,-1648,0
4146151,29,2,208,-144,4000,0
4146151,105,1,5580,2729,-14583,0
4146151,29,1,448,-3584,-1888,0
4162053,29,2,208,-256,3952,0
4162053,30,1,0,0,0,0
4177434,31,1,0,0,0,0
4177434,30,2,-1728,850,3824,0
4177434,31,2,0,0,0,0
4193306,105,1,5600,2982,-14707,0
4193306,29,1,400,-3616,-1824,0
4208672,29,2,192,-160,3968,0
4208672,30,1,0,0,0,0
4208672,31,1,0,0,0,0
4224274,30,2,-1840,850,3664,0
4224274,31,2,0,0,0,0
4224274,73,1,0,0,0,0
4240167,73,2,0,0,0,8587
4349538,105,1,5671,2520,-15033,0
4349538,29,1,432,-3648,-1696,0
4364898,29,2,224,-256,3952,0
4364898,30,1,0,0,0,0
4380770,31,1,0,0,0,0
4380770,30,2,-1760,738,3600,0
4380770,31,2,0,0,0,0
4396140,73,1,0,0,0,0
4396140,73,2,0,0,0,8587
4412020,73,2,0,0,0,8586
4412020,31,2,0,0,0,0
4412020,73,1,0,0,0,0
4427386,73,2,0,0,0,8587
4427386,105,1,5384,2639,-14758,0
4427386,29,1,528,-3632,-1776,0
4443256,29,2,96,-112,4016,0
4443256,30,1,0,0,0,0
4458624,73,1,0,0,0,0
4458624,73,2,0,0,0,8587
4458624,105,1,5648,2640,-14550,0
4474516,29,1,512,-3568,-1920,0
4474516,29,2,256,-208,3904,0
4474516,30,1,0,0,0,0
4490214,31,1,0,0,0,0
4490214,31,2,0,0,0,0
4505480,73,1,0,0,0,0
4505480,73,2,0,0,0,8587
4521475,105,1,5487,2839,-14616,0
4521475,29,1,432,-3584,-1856,0
4521475,29,2,288,-240,4096,0
4536721,30,1,0,0,0,0
4552343,31,1,0,0,0,0
4552343,30,2,-1792,786,3680,0
4568713,31,2,0,0,0,0
4568713,73,1,0,0,0,0
4583655,73,2,0,0,0,8591
4583655,105,1,5456,2741,-14783,0
4630747,29,1,512,-3568,-1808,0
4693263,29,2,176,-160,4096,0
-1442341716472008,30,1,0,0,0,0
-1442341716472008,31,1,0,0,0,0
4724170,30,2,-1728,850,3808,0
4724170,31,2,0,0,0,0
4724170,73,1,0,0,0,0
4740055,73,2,0,0,0,8591
4740055,105,1,5595,2921,-14711,0
4755697,29,1,448,-3648,-1808,0
4755697,29,1,480,-3648,-1712,0
4755697,29,2,272,-160,4016,0
4771050,30,1,0,0,0,0
4771050,31,1,0,0,0,0
4786926,30,2,-1808,818,3760,0
4786926,31,2,0,0,0,0
4802708,73,1,0,0,0,0
4802708,30,2,-1712,738,3776,0
4818146,31,2,0,0,0,0
4818146,73,1,0,0,0,0
-1586575888588829,73,2,0,0,0,8588
-1586575888588829,105,1,5595,3035,-14222,0
4943213,29,1,480,-3552,-1920,0
4958757,73,1,0,0,0,0
4958757,73,2,0,0,0,8588
4974117,105,1,5595,2593,-14246,0
4974117,29,1,464,-3632,-1824,0
4990010,29,2,96,-144,4016,0
4990010,30,1,0,0,0,0
4990010,31,1,0,0,0,0
5005360,30,1,0,0,0,0
5005360,31,1,0,0,0,0
5005360,30,2,-1696,754,3728,0
5021245,31,2,0,0,0,0
5021245,73,1,0,0,0,0
5021245,73,2,0,0,0,8590
5036603,30,1,0,0,0,0
5036603,31,1,0,0,0,0
5052502,30,2,-1744,722,3712,0
5052502,30,1,0,0,0,0
5052502,31,1,0,0,0,0
-1442341716436095,30,2,-1728,834,3728,0
-1442341716436095,73,1,0,0,0,0
5083748,73,2,0,0,0,8588
5083748,105,1,5671,2670,-14587,0
5083748,29,1,400,-3568,-1776,0
5099456,29,2,208,-192,3968,0
5099456,30,1,0,0,0,0
5115093,31,1,0,0,0,0
5115093,29,1,464,-3568,-1776,0
5115093,29,2,256,-192,4016,0
5130634,30,1,0,0,0,0
5130634,31,1,0,0,0,0
5130634,105,1,5634,2916,-14791,0
5146283,29,1,464,-3616,-1920,0
5161867,29,2,144,-192,4000,0
5161867,30,1,0,0,0,0
5161867,31,1,0,0,0,0
5161867,30,2,-1824,786,3632,0
5177381,31,2,0,0,0,0
5177381,73,1,0,0,0,0
5302484,73,2,0,0,0,8586
5302484,105,1,5375,2898,-14727,0
5302484,105,1,5679,2930,-14968,0
5317803,29,2,288,-144,4032,0
5317803,30,1,0,0,0,0
-1442341716409543,31,1,0,0,0,0
-1442341716409543,30,2,-1760,818,3664,0
-1442341716409543,31,2,0,0,0,0
5349357,73,1,0,0,0,0
5349357,30,2,-1712,738,3760,0
5349357,31,2,0,0,0,0
5364660,73,1,0,0,0,0
5364660,73,2,0,0,0,8590
5364660,105,1,5383,2686,-14186,0
5380546,29,1,496,-3680,-1872,0
5380546,29,2,240,-176,4032,0
5396182,30,1,0,0,0,0
5396182,31,1,0,0,0,0
5411477,30,2,-1744,722,3552,0
5411477,31,2,0,0,0,0
5411477,73,1,0,0,0,0
5427418,73,2,0,0,0,8590
5427418,105,1,5631,2998,-14566,0
5442765,29,1,432,-3776,-1728,0
5442765,29,2,256,-208,3872,0
5442765,30,1,0,0,0,0
5458656,31,1,0,0,0,0
5458656,30,2,-1712,658,3728,0
5458656,31,2,0,0,0,0
5474010,73,1,0,0,0,0
5474010,30,2,-1792,802,3792,0
5489908,31,2,0,0,0,0
5521133,73,1,0,0,0,0
5521133,73,2,0,0,0,8591
5521133,105,1,5645,2860,-14841,0
5536663,29,1,384,-3680,-1808,0
5599312,29,2,128,-144,3872,0
5599312,30,1,0,0,0,0
5599312,31,1,0,0,0,0
5614597,30,2,-1776,754,3664,0
5614597,31,2,0,0,0,0
5630485,73,1,0,0,0,0
5630485,73,2,0,0,0,8591
5630485,105,1,5323,2650,-14431,0
5661823,29,1,480,-3664,-1824,0
5661823,29,2,96,-192,3904,0
5661823,30,1,0,0,0,0
5677397,31,1,0,0,0,0
5677397,30,2,-1744,690,3648,0
5677397,31,2,0,0,0,0
5692694,73,1,0,0,0,0
5692694,73,2,0,0,0,8591
5708563,105,1,5385,2881,-14260,0
5708563,29,1,384,-3552,-1600,0
5723937,29,2,128,-112,3840,0
5723937,30,1,0,0,0,0
5723937,31,1,0,0,0,0
5739676,30,2,-1808,738,3856,0
5739676,31,2,0,0,0,0
5755186,73,1,0,0,0,0
5755186,73,2,0,0,0,8589
5755186,105,1,5610,2558,-14883,0
5771043,29,1,496,-3584,-1760,0
5771043,29,2,240,-160,4064,0
5786422,30,1,0,0,0,0
5786422,31,1,0,0,0,0
5802354,30,2,-1712,802,3696,0
5817673,30,2,-1680,866,3664,0
5817673,29,2,160,-144,3840,0
5817673,30,1,0,0,0,0
5833545,31,1,0,0,0,0
5833545,30,2,-1792,626,3616,0
5896100,31,2,0,0,0,0
5896100,73,1,0,0,0,0
5911674,73,2,0,0,0,8591
5911674,105,1,5427,2719,-14932,0
5911674,29,1,416,-3568,-1808,0
5926992,29,2,128,-224,3920,0
5926992,30,1,0,0,0,0
-1442341716348588,31,1,0,0,0,0
-1442341716348588,30,2,-1664,674,3600,0
-1442341716348588,31,2,0,0,0,0
5958258,73,1,0,0,0,0
5958258,30,1,0,0,0,0
-42025953,31,1,0,0,0,0
5974047,30,2,-1840,834,3680,0
5974047,31,2,0,0,0,0
5989750,73,1,0,0,0,0
5989750,73,2,0,0,0,8587
6005153,30,1,0,0,0,0
6005153,31,1,0,0,0,0
6005153,30,2,-1728,690,3424,0
6005153,31,2,0,0,0,0
6020998,73,1,0,0,0,0
6020998,73,2,0,0,0,8591
6036368,105,1,5549,2439,-15213,0
6036368,29,1,480,-3680,-1664,0
6036368,29,2,208,-192,4016,0
6052246,30,1,0,0,0,0
6052246,31,1,0,0,0,0
6067613,30,2,-1728,754,3696,0
6067613,31,2,0,0,0,0
6067613,73,1,0,0,0,0
6083500,73,2,0,0,0,8591
6083500,105,1,5703,2955,-14892,0
6194982,29,1,496,-3712,-1776,0
6210543,29,2,128,-128,3952,0
6210543,30,1,0,0,0,0
6210543,31,1,0,0,0,0
-1442341716320295,30,2,-1712,786,3952,0
-1442341716320295,31,2,0,0,0,0
6241621,73,1,0,0,0,0
6241621,73,2,0,0,0,8593
6241621,105,1,5755,2666,-14566,0
6257370,29,1,656,-3680,-1776,0
6257370,29,2,192,-112,4096,0
6272745,30,1,0,0,0,0
6272745,31,1,0,0,0,0
6272745,30,2,-1904,914,3696,0
-1442341716314018,31,2,0,0,0,0
-1442341716309322,73,1,0,0,0,0
6351140,73,2,0,0,0,8593
6351140,105,1,5429,2324,-14470,0
6366475,29,1,352,-3680,-1680,0
6366475,29,2,368,-80,3856,0
6366475,30,1,0,0,0,0
6382343,31,1,0,0,0,0
6382343,30,2,-1680,610,3728,0
6413348,30,2,-2000,818,3328,0
6413348,31,2,0,0,0,0
6413348,73,1,0,0,0,0
6429221,73,2,0,0,0,8588
6429221,105,1,5935,2363,-14203,0
6535802,29,1,608,-3536,-1600,0
-1586575888571657,29,2,144,-80,4000,0
-1586575888571657,30,1,0,0,0,0
6566893,31,1,0,0,0,0
6566893,30,2,-1904,818,3632,0
6566893,31,2,0,0,0,0
6582576,73,1,0,0,0,0
6582576,73,2,0,0,0,8588
6582576,105,1,5978,2246,-14546,0
6597912,29,1,704,-3632,-1760,0
6597912,29,2,160,-96,3872,0
6613825,30,1,0,0,0,0
6613825,31,1,0,0,0,0
6613825,30,2,-1936,1074,3600,0
6629155,31,2,0,0,0,0
6629155,73,1,0,0,0,0
6629155,73,2,0,0,0,8588
6645063,105,1,5420,2040,-13731,0
6660711,29,1,592,-3520,-1728,0
6660711,29,2,176,-144,4064,0
6660711,30,1,0,0,0,0
-1442341716275274,31,1,0,0,0,0
-1442341716275274,30,2,-1984,914,3392,0
-1442341716275274,31,2,0,0,0,0
6707623,73,1,0,0,0,0
6707623,73,2,0,0,0,8589
6723206,105,1,5832,2212,-15122,0
6723206,29,2,224,-224,3984,0
6723206,30,1,0,0,0,0
6738906,31,1,0,0,0,0
6754564,30,2,-1856,738,3744,0
6760686,29,2,160,-112,3968,0
6760686,30,1,0,0,0,0
6773211,31,1,0,0,0,0
6773211,30,2,-1872,946,3776,0
6773211,31,2,0,0,0,0
6789142,73,1,0,0,0,0
6851323,73,2,0,0,0,8591
6851323,105,1,6047,2710,-14316,0
6851323,30,2,-1824,834,3616,0
6867176,31,2,0,0,0,0
6867176,73,1,0,0,0,0
6882601,73,2,0,0,0,8591
6882601,105,1,5963,2485,-14400,0
6914134,29,1,640,-3632,-1616,0
6914134,29,2,336,-192,4080,0
6914134,30,1,0,0,0,0
6929468,31,1,0,0,0,0
6929468,30,2,-1840,866,3456,0
6961045,31,2,0,0,0,0
6961045,73,1,0,0,0,0
6961045,73,2,0,0,0,8589
