time,sensor_id,port,axes_x,axes_y,axes_z,temperature
13:53.2,73,1,0,0,0,0
13:53.2,73,2,0,0,0,8744
13:53.2,105,1,8199,3532,-13239,0
13:53.2,29,1,320,-3904,-960,0
13:53.2,29,1,352,-3840,-928,0
13:53.2,29,2,352,-288,3904,0
13:53.2,30,1,0,0,0,0
13:53.3,31,1,0,0,0,0
13:53.3,30,2,-1408,754,4032,0
13:53.3,31,2,0,0,0,0
13:53.3,73,1,0,0,0,0
13:53.3,73,2,0,0,0,8742
13:53.3,105,1,8122,3649,-13066,0
13:53.3,29,1,352,-3952,-1024,0
13:53.3,29,2,336,-256,3824,0
13:53.4,30,1,0,0,0,0
13:53.4,31,1,0,0,0,0
13:53.4,29,2,400,-272,4000,0
13:53.4,30,1,0,0,0,0
13:53.4,31,1,0,0,0,0
13:53.4,30,2,-1344,658,3904,0
13:53.4,31,2,0,0,0,0
13:53.5,29,2,336,-336,4048,0
13:53.5,31,1,0,0,0,0
13:53.5,30,2,-1328,754,3968,0
13:53.5,31,2,0,0,0,0
13:53.5,73,1,0,0,0,0
13:53.5,73,2,0,0,0,8742
13:53.5,105,1,8345,3747,-12911,0
13:53.5,73,1,0,0,0,0
13:53.5,73,2,0,0,0,8743
13:53.6,105,1,8072,3321,-13282,0
13:53.6,29,1,320,-3936,-992,0
13:53.6,29,2,368,-288,4032,0
13:53.6,30,1,0,0,0,0
13:53.6,31,1,0,0,0,0
13:53.6,30,2,-1136,834,3952,0
13:53.6,31,2,0,0,0,0
13:53.6,73,1,0,0,0,0
13:53.6,73,2,0,0,0,8743
13:53.6,105,1,8405,3649,-13070,0
13:53.6,29,1,400,-3888,-992,0
13:53.6,31,1,0,0,0,0
13:53.6,30,2,-1200,834,3936,0
13:53.7,31,2,0,0,0,0
13:53.7,29,2,400,-352,3936,0
13:53.7,30,1,0,0,0,0
13:53.7,31,1,0,0,0,0
13:53.7,30,2,-1312,674,3952,0
13:53.7,29,1,448,-3920,-960,0
13:53.7,29,2,320,-240,3920,0
13:53.7,30,1,0,0,0,0
13:53.7,31,1,0,0,0,0
13:53.7,30,2,-1120,802,3856,0
13:53.7,31,2,0,0,0,0
13:53.7,73,1,0,0,0,0
13:53.8,73,2,0,0,0,8744
13:53.8,105,1,8078,3232,-13254,0
13:53.8,29,1,320,-3952,-1040,0
13:53.8,29,2,384,-288,3792,0
13:53.8,73,1,0,0,0,0
13:53.8,73,2,0,0,0,8744
13:53.9,105,1,8137,3311,-13058,0
13:53.9,29,1,368,-3872,-976,0
13:53.9,29,2,256,-352,4080,0
13:53.9,30,1,0,0,0,0
13:53.9,73,2,0,0,0,8744
13:53.9,105,1,8183,3378,-13499,0
13:53.9,29,1,368,-3952,-1088,0
13:54.0,29,2,384,-256,3984,0
13:54.0,30,1,0,0,0,0
13:54.0,31,1,0,0,0,0
13:54.0,30,2,-1264,754,3872,0
13:54.0,31,2,0,0,0,0
13:54.0,73,1,0,0,0,0
13:54.0,73,2,0,0,0,8744
13:54.0,105,1,8043,3576,-13105,0
13:54.0,29,1,384,-3968,-1024,0
13:54.0,29,2,400,-272,3984,0
13:54.0,31,1,0,0,0,0
13:54.0,30,2,-1264,754,4016,0
13:54.0,31,2,0,0,0,0
13:54.0,73,1,0,0,0,0
13:54.0,73,2,0,0,0,8744
13:54.1,105,1,8152,3609,-13204,0
13:54.1,30,2,-1200,706,3968,0
13:54.1,31,2,0,0,0,0
13:54.1,73,1,0,0,0,0
13:54.1,73,2,0,0,0,8740
13:54.2,105,1,8176,3416,-13197,0
13:54.2,29,1,368,-3824,-832,0
13:54.2,29,2,384,-368,4032,0
13:54.2,30,1,0,0,0,0
13:54.2,30,2,-1248,722,3888,0
13:54.2,31,2,0,0,0,0
13:54.2,73,1,0,0,0,0
13:54.2,73,2,0,0,0,8740
13:54.2,105,1,8323,3563,-13164,0
13:54.2,31,1,0,0,0,0
13:54.2,30,2,-1296,770,4016,0
13:54.2,31,2,0,0,0,0
13:54.3,73,1,0,0,0,0
13:54.3,73,2,0,0,0,8744
13:54.3,30,1,0,0,0,0
13:54.3,31,1,0,0,0,0
13:54.3,30,2,-1280,642,3808,0
13:54.3,31,2,0,0,0,0
13:54.3,73,1,0,0,0,0
13:54.3,105,1,8509,3336,-13975,0
13:54.3,29,1,464,-3872,-912,0
13:54.3,29,2,416,-368,4016,0
13:54.3,30,1,0,0,0,0
13:54.4,31,1,0,0,0,0
13:54.4,30,2,-1360,738,3920,0
13:54.5,31,2,0,0,0,0
13:54.5,73,1,0,0,0,0
13:54.5,73,2,0,0,0,8744
13:54.5,105,1,8223,3681,-13348,0
13:54.5,29,1,368,-3872,-1056,0
13:54.5,29,2,272,-320,4048,0
13:54.5,30,1,0,0,0,0
13:54.5,31,1,0,0,0,0
13:54.5,30,2,-1264,626,4032,0
13:54.5,31,2,0,0,0,0
13:54.5,73,1,0,0,0,0
13:54.5,73,2,0,0,0,8744
13:54.5,105,1,8397,3488,-13254,0
13:54.5,29,1,464,-3824,-976,0
13:54.5,29,2,320,-352,3808,0
13:54.6,30,1,0,0,0,0
13:54.6,31,1,0,0,0,0
13:54.6,30,2,-1376,786,3952,0
13:54.6,31,2,0,0,0,0
13:54.6,73,1,0,0,0,0
13:54.6,73,2,0,0,0,8746
13:54.6,105,1,8296,3428,-13666,0
13:54.6,29,2,432,-384,3968,0
13:54.6,30,1,0,0,0,0
13:54.7,31,1,0,0,0,0
13:54.7,30,2,-1216,754,3968,0
13:54.7,30,1,0,0,0,0
13:54.7,31,1,0,0,0,0
13:54.7,30,2,-1344,706,3920,0
13:54.7,30,1,0,0,0,0
13:54.7,31,1,0,0,0,0
13:54.7,30,2,-1312,770,3872,0
13:54.7,31,2,0,0,0,0
13:54.8,73,1,0,0,0,0
13:54.8,73,2,0,0,0,8746
13:54.8,105,1,8063,3496,-13354,0
13:54.8,29,1,368,-3888,-912,0
13:54.8,29,2,464,-448,4048,0
13:54.8,30,1,0,0,0,0
13:54.8,31,1,0,0,0,0
13:54.8,30,2,-1152,802,3936,0
13:54.8,31,2,0,0,0,0
13:54.8,73,1,0,0,0,0
13:54.8,73,2,0,0,0,8746
13:54.8,105,1,8258,3744,-13103,0
13:54.9,31,1,0,0,0,0
13:54.9,30,2,-1296,706,3872,0
13:54.9,31,2,0,0,0,0
13:54.9,73,1,0,0,0,0
13:54.9,73,2,0,0,0,8746
13:54.9,105,1,8119,3625,-12855,0
13:54.9,29,1,352,-3824,-1024,0
13:54.9,30,1,0,0,0,0
13:55.0,31,1,0,0,0,0
13:55.0,30,2,-1296,706,3888,0
13:55.0,31,2,0,0,0,0
13:55.0,73,1,0,0,0,0
13:55.0,73,2,0,0,0,8735
13:55.0,105,1,8245,3442,-13655,0
13:55.0,29,1,352,-3856,-976,0
13:55.0,29,2,368,-272,3904,0
13:55.0,30,1,0,0,0,0
13:55.0,31,1,0,0,0,0
13:55.0,30,2,-1296,690,3936,0
13:55.1,31,2,0,0,0,0
13:55.1,73,1,0,0,0,0
13:55.1,30,1,0,0,0,0
13:55.1,31,1,0,0,0,0
13:55.1,30,2,-1200,754,3888,0
13:55.1,31,2,0,0,0,0
13:55.1,73,1,0,0,0,0
13:55.1,29,1,320,-3872,-1040,0
13:55.1,29,2,368,-272,3952,0
13:55.2,29,2,336,-352,4016,0
13:55.2,30,1,0,0,0,0
13:55.2,31,1,0,0,0,0
13:55.2,31,1,0,0,0,0
13:55.2,30,2,-1264,786,3904,0
13:55.2,31,2,0,0,0,0
13:55.2,73,1,0,0,0,0
13:55.2,73,2,0,0,0,8744
13:55.3,105,1,8319,3732,-13276,0
13:55.3,29,1,368,-3840,-1008,0
13:55.3,73,1,0,0,0,0
13:55.3,73,2,0,0,0,8744
13:55.3,105,1,8327,3477,-13164,0
13:55.3,29,1,400,-3808,-1040,0
13:55.3,29,2,304,-336,4000,0
13:55.3,30,1,0,0,0,0
13:55.3,31,1,0,0,0,0
13:55.3,30,2,-1232,754,3936,0
13:55.3,31,2,0,0,0,0
13:55.3,73,1,0,0,0,0
13:55.4,73,2,0,0,0,8744
13:55.4,105,1,8201,3532,-13645,0
13:55.4,29,1,416,-3952,-944,0
13:55.4,29,2,352,-400,4064,0
13:55.4,30,1,0,0,0,0
13:55.5,73,2,0,0,0,8745
13:55.5,105,1,8161,3832,-13563,0
13:55.5,29,1,448,-3968,-912,0
13:55.5,29,2,320,-400,3952,0
13:55.5,30,1,0,0,0,0
13:55.5,31,1,0,0,0,0
13:55.5,30,2,-1312,914,4160,0
13:55.6,31,2,0,0,0,0
13:55.6,73,1,0,0,0,0
13:55.6,73,2,0,0,0,8745
13:55.6,105,1,8138,3585,-13048,0
13:55.6,29,1,400,-3888,-992,0
13:55.6,29,2,416,-272,4016,0
13:55.6,30,1,0,0,0,0
13:55.6,31,1,0,0,0,0
13:55.6,30,2,-1232,738,3920,0
13:55.6,31,2,0,0,0,0
13:55.6,73,1,0,0,0,0
13:55.6,31,2,0,0,0,0
13:55.7,73,1,0,0,0,0
13:55.7,73,2,0,0,0,8748
13:55.7,105,1,8206,3622,-12948,0
13:55.7,29,1,432,-3888,-1024,0
13:55.7,30,2,-1328,722,3872,0
13:55.7,31,2,0,0,0,0
13:55.7,73,1,0,0,0,0
13:55.8,73,2,0,0,0,8745
13:55.8,105,1,8300,3493,-13186,0
13:55.8,73,2,0,0,0,8740
13:55.8,105,1,8147,3636,-13202,0
13:55.8,29,1,432,-3920,-992,0
13:55.8,31,2,0,0,0,0
13:55.8,73,1,0,0,0,0
13:55.8,73,2,0,0,0,8747
13:55.8,105,1,8205,3410,-13702,0
13:55.8,29,1,384,-3904,-1088,0
13:55.8,29,2,352,-320,3888,0
13:55.8,30,1,0,0,0,0
13:55.8,31,1,0,0,0,0
13:55.8,30,2,-1280,674,3936,0
13:55.8,31,2,0,0,0,0
13:55.8,73,1,0,0,0,0
13:55.8,73,2,0,0,0,8747
13:55.9,105,1,8184,3505,-13615,0
13:55.9,29,1,288,-4016,-992,0
13:55.9,31,1,0,0,0,0
13:55.9,30,2,-1312,706,3936,0
13:55.9,31,2,0,0,0,0
13:55.9,73,1,0,0,0,0
13:55.9,73,2,0,0,0,8748
13:56.0,105,1,8135,3597,-13505,0
13:56.0,29,2,336,-320,3936,0
13:56.0,30,1,0,0,0,0
13:56.0,31,1,0,0,0,0
13:56.0,31,2,0,0,0,0
13:56.0,73,1,0,0,0,0
13:56.1,73,2,0,0,0,8749
13:56.1,105,1,8272,3532,-13374,0
13:56.1,29,1,400,-3808,-1040,0
13:56.1,29,2,320,-336,4112,0
13:56.1,30,1,0,0,0,0
13:56.1,31,1,0,0,0,0
13:56.1,73,1,0,0,0,0
13:56.1,73,2,0,0,0,8744
13:56.1,30,1,0,0,0,0
13:56.1,31,1,0,0,0,0
13:56.1,30,2,-1280,722,3968,0
13:56.1,31,2,0,0,0,0
13:56.1,73,1,0,0,0,0
13:56.1,105,1,8019,3550,-12957,0
13:56.1,29,1,288,-3872,-1008,0
13:56.2,29,2,336,-304,4000,0
13:56.2,30,1,0,0,0,0
13:56.2,31,1,0,0,0,0
13:56.2,30,2,-1360,690,3936,0
13:56.2,30,1,0,0,0,0
13:56.2,31,1,0,0,0,0
13:56.2,30,2,-1200,690,4000,0
13:56.2,31,2,0,0,0,0
13:56.3,73,1,0,0,0,0
13:56.3,73,2,0,0,0,8750
13:56.3,29,2,384,-320,3872,0
13:56.3,30,1,0,0,0,0
13:56.3,30,2,-1200,754,3920,0
13:56.3,31,2,0,0,0,0
13:56.3,73,1,0,0,0,0
13:56.3,73,2,0,0,0,8744
13:56.3,105,1,8139,3320,-13156,0
13:56.3,29,1,448,-3904,-1088,0
13:56.3,30,2,-1152,754,3888,0
13:56.3,31,2,0,0,0,0
13:56.4,73,1,0,0,0,0
13:56.4,73,2,0,0,0,8744
13:56.4,105,1,8342,3780,-13008,0
13:56.4,29,1,336,-3856,-880,0
13:56.4,29,2,352,-304,3952,0
13:56.5,30,1,0,0,0,0
13:56.5,31,1,0,0,0,0
13:56.5,29,1,368,-3824,-1008,0
13:56.5,29,2,304,-320,4000,0
13:56.5,30,1,0,0,0,0
13:56.5,31,1,0,0,0,0
13:56.6,30,2,-1344,690,3824,0
13:56.6,31,2,0,0,0,0
13:56.6,73,1,0,0,0,0
13:56.6,73,2,0,0,0,8746
13:56.6,105,1,8389,3336,-13474,0
13:56.6,29,1,448,-3824,-976,0
13:56.6,29,2,320,-416,3888,0
13:56.6,30,1,0,0,0,0
13:56.6,31,1,0,0,0,0
13:56.7,30,1,0,0,0,0
13:56.7,73,1,0,0,0,0
13:56.7,73,2,0,0,0,8746
13:56.7,105,1,8242,3598,-13296,0
13:56.7,29,1,384,-3920,-976,0
13:56.7,29,2,432,-336,3968,0
13:56.7,30,1,0,0,0,0
13:56.7,31,1,0,0,0,0
13:56.7,29,1,384,-3872,-1008,0
13:56.7,29,2,432,-304,3984,0
13:56.7,30,1,0,0,0,0
13:56.7,31,1,0,0,0,0
13:56.7,30,2,-1232,818,4080,0
13:56.7,31,2,0,0,0,0
13:56.7,29,1,352,-3840,-1040,0
13:56.8,29,2,368,-288,4000,0
13:56.8,30,1,0,0,0,0
13:56.8,73,2,0,0,0,8742
13:56.8,105,1,8102,3346,-13125,0
13:56.8,29,1,432,-3856,-1024,0
13:56.8,29,2,400,-400,3904,0
13:56.8,30,1,0,0,0,0
13:56.8,31,1,0,0,0,0
13:56.8,30,2,-1296,802,3920,0
13:56.8,29,1,320,-3904,-976,0
13:56.8,29,2,400,-320,3936,0
13:56.9,30,1,0,0,0,0
13:56.9,31,1,0,0,0,0
13:56.9,30,2,-1168,818,3904,0
13:56.9,31,2,0,0,0,0
13:56.9,73,1,0,0,0,0
13:56.9,73,2,0,0,0,8742
13:56.9,73,1,0,0,0,0
13:56.9,73,2,0,0,0,8744
13:56.9,105,1,8139,3808,-13124,0
13:56.9,29,1,320,-3856,-1056,0
13:56.9,73,1,0,0,0,0
13:57.0,73,2,0,0,0,8748
13:57.0,105,1,8271,3584,-13224,0
13:57.0,29,1,368,-3936,-976,0
13:57.0,29,2,320,-400,3936,0
13:57.0,30,1,0,0,0,0
13:57.0,31,1,0,0,0,0
13:57.0,30,2,-1280,738,3952,0
13:57.0,31,2,0,0,0,0
13:57.0,73,1,0,0,0,0
13:57.0,73,2,0,0,0,8748
13:57.0,105,1,8214,3651,-13233,0
13:57.0,29,1,368,-3824,-1040,0
13:57.0,29,2,432,-368,4064,0
13:57.1,30,1,0,0,0,0
13:57.1,31,1,0,0,0,0
13:57.1,30,2,-1264,738,3888,0
13:57.1,31,2,0,0,0,0
13:57.1,73,1,0,0,0,0
13:57.1,73,2,0,0,0,8748
13:57.1,105,1,8191,3382,-13056,0
13:57.1,29,1,352,-3856,-1008,0
13:57.2,29,2,320,-400,3904,0
13:57.2,30,1,0,0,0,0
13:57.2,31,1,0,0,0,0
13:57.2,30,2,-1232,754,3968,0
13:57.2,31,2,0,0,0,0
13:57.2,73,1,0,0,0,0
13:57.2,73,2,0,0,0,8741
13:57.2,105,1,8181,3597,-13378,0
13:57.2,29,1,352,-3936,-832,0
13:57.3,30,1,0,0,0,0
13:57.3,31,1,0,0,0,0
13:57.3,30,2,-1280,626,3808,0
13:57.3,31,2,0,0,0,0
13:57.3,73,1,0,0,0,0
13:57.3,73,2,0,0,0,8742
13:57.3,105,1,8089,3368,-13229,0
13:57.3,29,1,448,-3872,-944,0
13:57.3,29,2,240,-352,3920,0
13:57.3,30,1,0,0,0,0
13:57.3,31,1,0,0,0,0
13:57.3,30,2,-1216,738,3936,0
13:57.4,31,2,0,0,0,0
13:57.4,73,1,0,0,0,0
13:57.4,73,2,0,0,0,8742
13:57.4,29,1,416,-3856,-976,0
13:57.4,29,2,384,-336,3920,0
13:57.4,30,1,0,0,0,0
13:57.4,31,1,0,0,0,0
13:57.4,30,2,-1248,690,4000,0
13:57.4,31,2,0,0,0,0
13:57.5,31,2,0,0,0,0
13:57.5,73,1,0,0,0,0
13:57.5,73,2,0,0,0,8746
13:57.5,105,1,8267,3401,-13252,0
13:57.5,29,1,368,-3904,-976,0
13:57.6,29,2,400,-288,3888,0
13:57.6,30,1,0,0,0,0
13:57.6,29,1,384,-3952,-944,0
13:57.6,29,2,368,-288,3984,0
13:57.6,30,1,0,0,0,0
13:57.6,31,1,0,0,0,0
13:57.6,30,2,-1264,738,3936,0
13:57.6,31,2,0,0,0,0
13:57.7,29,2,320,-400,4080,0
13:57.7,30,1,0,0,0,0
13:57.7,31,1,0,0,0,0
13:57.7,30,2,-1200,786,4096,0
13:57.7,31,2,0,0,0,0
13:57.7,73,1,0,0,0,0
13:57.7,73,2,0,0,0,8747
13:57.7,30,1,0,0,0,0
13:57.7,31,1,0,0,0,0
13:57.7,30,2,-1296,738,3888,0
13:57.7,31,2,0,0,0,0
13:57.7,73,1,0,0,0,0
13:57.7,29,2,336,-320,4064,0
13:57.8,30,1,0,0,0,0
13:57.8,31,1,0,0,0,0
13:57.8,30,2,-1296,754,3936,0
13:57.8,29,1,368,-3904,-896,0
13:57.8,29,2,352,-336,4080,0
13:57.8,30,1,0,0,0,0
13:57.8,31,1,0,0,0,0
13:57.9,105,1,8128,3599,-13182,0
13:57.9,29,1,416,-3824,-944,0
13:57.9,29,2,336,-288,4000,0
13:57.9,30,1,0,0,0,0
13:57.9,31,1,0,0,0,0
13:57.9,30,2,-1344,674,3888,0
13:57.9,31,2,0,0,0,0
13:57.9,73,1,0,0,0,0
13:57.9,73,2,0,0,0,8748
13:57.9,105,1,8147,3471,-12969,0
13:57.9,29,1,304,-3872,-1088,0
13:57.9,29,2,320,-400,3936,0
13:57.9,30,1,0,0,0,0
13:57.9,31,1,0,0,0,0
13:57.9,30,2,-1136,754,3920,0
13:58.0,73,2,0,0,0,8744
13:58.0,105,1,8175,3369,-13354,0
13:58.0,29,1,352,-3920,-912,0
13:58.0,29,2,320,-208,3968,0
13:58.0,30,1,0,0,0,0
13:58.0,31,1,0,0,0,0
13:58.0,30,2,-1152,738,3888,0
13:58.0,73,2,0,0,0,8745
13:58.0,105,1,8144,3443,-13050,0
13:58.0,29,1,416,-3952,-1072,0
13:58.0,73,1,0,0,0,0
13:58.0,73,2,0,0,0,8745
13:58.0,105,1,8143,3645,-13031,0
13:58.0,29,1,352,-3920,-1040,0
13:58.0,29,2,416,-288,3872,0
13:58.1,30,1,0,0,0,0
13:58.1,31,1,0,0,0,0
13:58.1,30,2,-1136,802,3856,0
13:58.1,31,2,0,0,0,0
13:58.1,73,1,0,0,0,0
13:58.1,73,2,0,0,0,8743
13:58.1,105,1,8172,3358,-13568,0
13:58.1,29,1,384,-3872,-1056,0
13:58.1,29,2,256,-240,3952,0
13:58.2,30,1,0,0,0,0
13:58.2,31,1,0,0,0,0
13:58.2,105,1,8307,3561,-13214,0
13:58.2,29,1,416,-3872,-976,0
13:58.2,29,2,400,-320,3872,0
13:58.2,73,1,0,0,0,0
13:58.2,73,2,0,0,0,8746
13:58.2,105,1,8413,3450,-13183,0
13:58.2,29,1,400,-3952,-944,0
13:58.2,29,2,336,-288,4064,0
13:58.2,30,1,0,0,0,0
13:58.3,31,1,0,0,0,0
13:58.3,30,2,-1200,706,3984,0
13:58.3,31,2,0,0,0,0
13:58.3,73,1,0,0,0,0
13:58.3,73,2,0,0,0,8746
13:58.3,105,1,8405,3180,-13158,0
13:58.3,29,1,400,-3856,-896,0
13:58.3,29,2,288,-320,3936,0
13:58.3,29,2,288,-320,3840,0
13:58.3,30,1,0,0,0,0
13:58.3,31,1,0,0,0,0
13:58.3,30,2,-1264,802,3936,0
13:58.3,31,2,0,0,0,0
13:58.3,73,1,0,0,0,0
13:58.4,73,2,0,0,0,8747
13:58.4,30,1,0,0,0,0
13:58.4,31,1,0,0,0,0
13:58.4,30,2,-1312,578,3808,0
13:58.4,31,2,0,0,0,0
13:58.4,73,1,0,0,0,0
13:58.4,73,2,0,0,0,8747
13:58.4,105,1,8194,3367,-13314,0
13:58.4,31,1,0,0,0,0
13:58.5,30,2,-1184,626,3840,0
13:58.5,31,2,0,0,0,0
13:58.5,30,1,0,0,0,0
13:58.5,31,1,0,0,0,0
13:58.5,30,2,-1184,786,3840,0
13:58.5,31,2,0,0,0,0
13:58.5,73,1,0,0,0,0
13:58.5,30,2,-1312,738,3920,0
13:58.5,31,2,0,0,0,0
13:58.5,73,1,0,0,0,0
13:58.5,73,2,0,0,0,8750
13:58.5,105,1,7942,3798,-13314,0
13:58.6,29,1,352,-3888,-976,0
13:58.6,73,1,0,0,0,0
13:58.6,73,2,0,0,0,8748
13:58.6,105,1,8152,3862,-12833,0
13:58.6,29,1,320,-3952,-1024,0
13:58.6,29,2,352,-336,4000,0
13:58.6,30,1,0,0,0,0
13:58.6,31,1,0,0,0,0
13:58.6,30,2,-1200,738,3888,0
13:58.6,31,2,0,0,0,0
13:58.6,30,1,0,0,0,0
13:58.6,31,1,0,0,0,0
13:58.6,30,2,-1296,674,3856,0
13:58.7,31,2,0,0,0,0
13:58.7,73,1,0,0,0,0
13:58.7,31,1,0,0,0,0
13:58.7,31,2,0,0,0,0
13:58.7,73,1,0,0,0,0
13:58.7,73,2,0,0,0,8748
13:58.7,105,1,8257,3624,-13487,0
13:58.7,29,1,352,-3920,-1008,0
13:58.8,29,2,304,-288,4048,0
13:58.8,30,1,0,0,0,0
13:58.8,31,1,0,0,0,0
13:58.8,30,2,-1296,738,4048,0
13:58.8,31,2,0,0,0,0
13:58.8,73,1,0,0,0,0
13:58.8,73,2,0,0,0,8747
13:58.8,105,1,8183,3596,-13356,0
13:58.8,29,1,352,-3936,-1056,0
13:58.8,29,2,416,-352,4016,0
13:58.8,30,1,0,0,0,0
13:58.8,31,1,0,0,0,0
13:58.9,30,2,-1232,594,3984,0
13:58.9,31,2,0,0,0,0
13:58.9,73,1,0,0,0,0
13:58.9,73,2,0,0,0,8747
13:58.9,105,1,8199,3512,-13331,0
13:58.9,29,1,352,-3888,-1008,0
13:58.9,29,2,384,-336,3952,0
13:58.9,30,1,0,0,0,0
13:58.9,31,1,0,0,0,0
13:58.9,30,2,-1264,818,4000,0
13:58.9,105,1,8315,3418,-13565,0
13:59.0,29,1,352,-3952,-1008,0
13:59.0,29,2,432,-320,4064,0
13:59.0,30,1,0,0,0,0
13:59.0,31,1,0,0,0,0
13:59.0,30,2,-1408,722,3888,0
13:59.0,31,2,0,0,0,0
13:59.0,73,1,0,0,0,0
13:59.0,73,2,0,0,0,8748
13:59.0,105,1,8300,3363,-13739,0
13:59.0,29,1,416,-3888,-1056,0
13:59.0,29,2,352,-288,4016,0
13:59.0,30,1,0,0,0,0
13:59.0,31,1,0,0,0,0
13:59.0,30,2,-1264,786,3872,0
13:59.0,31,2,0,0,0,0
13:59.1,73,1,0,0,0,0
13:59.1,73,2,0,0,0,8745
13:59.1,105,1,8088,3689,-13246,0
13:59.1,29,1,432,-3952,-896,0
13:59.1,29,2,336,-272,4096,0
13:59.1,30,1,0,0,0,0
13:59.1,31,1,0,0,0,0
13:59.1,30,2,-1392,754,3936,0
13:59.2,31,2,0,0,0,0
13:59.2,73,1,0,0,0,0
13:59.2,73,2,0,0,0,8748
13:59.2,105,1,8131,3555,-13462,0
13:59.2,29,1,416,-3968,-928,0
13:59.2,29,2,336,-320,3968,0
13:59.2,30,1,0,0,0,0
13:59.2,30,2,-1264,722,3968,0
13:59.2,31,2,0,0,0,0
13:59.2,73,1,0,0,0,0
13:59.2,73,2,0,0,0,8748
13:59.3,30,1,0,0,0,0
13:59.3,31,1,0,0,0,0
13:59.3,30,2,-1312,690,3872,0
13:59.3,31,2,0,0,0,0
13:59.3,73,1,0,0,0,0
13:59.3,73,2,0,0,0,8746
13:59.3,105,1,8164,3567,-13090,0
13:59.3,29,1,352,-3904,-976,0
13:59.3,29,2,336,-256,4000,0
13:59.3,30,1,0,0,0,0
13:59.3,31,1,0,0,0,0
13:59.3,105,1,8069,3380,-13125,0
13:59.3,29,1,432,-3840,-992,0
13:59.3,29,2,288,-336,4000,0
13:59.4,30,1,0,0,0,0
13:59.4,31,1,0,0,0,0
13:59.5,30,2,-1328,850,4064,0
13:59.5,31,2,0,0,0,0
13:59.5,73,1,0,0,0,0
13:59.5,73,2,0,0,0,8747
13:59.5,105,1,8228,3616,-13276,0
13:59.5,29,1,368,-3920,-992,0
13:59.5,29,2,304,-272,3936,0
13:59.5,30,1,0,0,0,0
13:59.6,31,1,0,0,0,0
13:59.6,30,2,-1248,834,3904,0
13:59.6,31,2,0,0,0,0
13:59.6,73,1,0,0,0,0
13:59.6,73,2,0,0,0,8749
13:59.6,30,1,0,0,0,0
13:59.6,31,1,0,0,0,0
13:59.6,30,2,-1264,786,4112,0
13:59.6,31,2,0,0,0,0
13:59.6,29,2,304,-288,3840,0
13:59.6,30,1,0,0,0,0
13:59.7,31,1,0,0,0,0
13:59.7,30,2,-1232,754,3888,0
13:59.7,31,2,0,0,0,0
13:59.7,73,1,0,0,0,0
13:59.7,73,2,0,0,0,8749
13:59.7,105,1,8002,3389,-13445,0
13:59.7,29,1,368,-3968,-1056,0
13:59.7,29,2,288,-304,3872,0
13:59.8,30,1,0,0,0,0
13:59.8,31,1,0,0,0,0
13:59.8,30,2,-1232,674,3936,0
13:59.8,73,2,0,0,0,8750
13:59.8,105,1,8216,3309,-13577,0
13:59.8,29,1,352,-3920,-976,0
13:59.8,29,2,416,-368,3904,0
13:59.8,30,1,0,0,0,0
13:59.8,31,1,0,0,0,0
13:59.8,30,2,-1328,754,3792,0
13:59.9,31,2,0,0,0,0
13:59.9,73,1,0,0,0,0
13:59.9,73,2,0,0,0,8748
13:59.9,105,1,8002,3484,-13664,0
13:59.9,29,1,336,-3920,-1024,0
13:59.9,29,2,368,-352,3984,0
13:59.9,30,1,0,0,0,0
13:59.9,105,1,8005,3413,-13140,0
14:00.0,29,1,304,-3856,-896,0
14:00.0,29,2,288,-384,4032,0
14:00.0,30,1,0,0,0,0
14:00.0,105,1,8334,3683,-13109,0
14:00.0,29,1,448,-3888,-1024,0
14:00.0,29,2,320,-368,3968,0
14:00.0,30,1,0,0,0,0
14:00.0,73,1,0,0,0,0
14:00.0,73,2,0,0,0,8750
14:00.0,105,1,8242,3569,-13819,0
14:00.1,73,2,0,0,0,8751
14:00.1,105,1,8151,3556,-13246,0
14:00.1,29,1,400,-3904,-992,0
14:00.1,29,2,272,-368,3888,0
14:00.1,30,1,0,0,0,0
14:00.1,31,1,0,0,0,0
14:00.1,30,2,-1088,818,4000,0
14:00.1,31,2,0,0,0,0
14:00.1,73,1,0,0,0,0
14:00.2,73,2,0,0,0,8751
14:00.2,105,1,8057,3479,-13353,0
14:00.2,29,1,288,-3984,-1008,0
14:00.2,29,2,464,-304,3936,0
14:00.2,30,1,0,0,0,0
14:00.2,31,1,0,0,0,0
14:00.2,30,2,-1328,738,3984,0
14:00.2,31,2,0,0,0,0
14:00.2,73,1,0,0,0,0
14:00.2,73,2,0,0,0,8752
14:00.2,105,1,8246,3447,-13250,0
14:00.2,73,1,0,0,0,0
14:00.2,73,2,0,0,0,8746
14:00.2,105,1,8304,3529,-13718,0
14:00.3,73,1,0,0,0,0
14:00.3,73,2,0,0,0,8746
14:00.3,105,1,8149,3513,-13400,0
14:00.3,29,1,400,-3952,-928,0
14:00.3,29,2,304,-288,3984,0
14:00.3,30,1,0,0,0,0
14:00.3,31,1,0,0,0,0
14:00.3,30,2,-1152,706,4064,0
14:00.3,31,2,0,0,0,0
14:00.3,73,1,0,0,0,0
14:00.3,73,2,0,0,0,8746
14:00.3,105,1,8102,3400,-12822,0
14:00.3,29,1,384,-3792,-960,0
14:00.3,29,2,448,-352,4032,0
14:00.4,30,1,0,0,0,0
14:00.4,31,1,0,0,0,0
