time,sensor_id,port,x,y,z,temperature
2020-10-13 12:11:59.941352,105.0,1.0,6777.0,1435.0,-14402,0.0
2020-10-13 12:12:00.019743,105.0,1.0,6460.0,1480.0,-14293,0.0
2020-10-13 12:12:00.175999,105.0,1.0,6469.0,1725.0,-14623,0.0
2020-10-13 12:12:00.207189,105.0,1.0,6320.0,1413.0,-14458,0.0
2020-10-13 12:12:00.269678,105.0,1.0,7663.0,2076.0,-12928,0.0
2020-10-13 12:12:00.347502,105.0,1.0,7814.0,1392.0,-14744,0.0
2020-10-13 12:12:00.535241,105.0,1.0,8121.0,2862.0,-13374,0.0
2020-10-13 12:12:00.582026,105.0,1.0,8228.0,2564.0,-13800,0.0
2020-10-13 12:12:00.753944,105.0,1.0,7731.0,2527.0,-13383,0.0
2020-10-13 12:12:00.816151,105.0,1.0,7921.0,2129.0,-13352,0.0
2020-10-13 12:12:00.929641,105.0,1.0,7992.0,2338.0,-13291,0.0
2020-10-13 12:12:01.023682,105.0,1.0,7867.0,2327.0,-13506,0.0
2020-10-13 12:12:01.038976,105.0,1.0,7941.0,2411.0,-13861,0.0
2020-10-13 12:12:01.132983,105.0,1.0,7790.0,2413.0,-13571,0.0
2020-10-13 12:12:01.179577,105.0,1.0,7946.0,2100.0,-13516,0.0
2020-10-13 12:12:01.242058,105.0,1.0,8001.0,2422.0,-13942,0.0
2020-10-13 12:12:01.398548,105.0,1.0,7815.0,2389.0,-13320,0.0
2020-10-13 12:12:01.461052,105.0,1.0,7873.0,2532.0,-13108,0.0
2020-10-13 12:12:01.617380,105.0,1.0,7881.0,2251.0,-13762,0.0
2020-10-13 12:12:01.788771,105.0,1.0,7856.0,2086.0,-13808,0.0
2020-10-13 12:12:01.882492,105.0,1.0,7949.0,2380.0,-13272,0.0
2020-10-13 12:12:01.993159,105.0,1.0,7851.0,2075.0,-13509,0.0
2020-10-13 12:12:02.071653,105.0,1.0,7945.0,2365.0,-13769,0.0
2020-10-13 12:12:02.167191,105.0,1.0,7749.0,2310.0,-13748,0.0
2020-10-13 12:12:02.281900,105.0,1.0,7814.0,2332.0,-13665,0.0
2020-10-13 12:12:02.376048,105.0,1.0,7857.0,2088.0,-13816,0.0
2020-10-13 12:12:02.469361,105.0,1.0,8074.0,2215.0,-13932,0.0
2020-10-13 12:12:02.578710,105.0,1.0,7643.0,2443.0,-13436,0.0
2020-10-13 12:12:02.641196,105.0,1.0,7840.0,2362.0,-13482,0.0
2020-10-13 12:12:02.704314,105.0,1.0,7640.0,2895.0,-14004,0.0
2020-10-13 12:12:02.798075,105.0,1.0,8124.0,1915.0,-14656,0.0
2020-10-13 12:12:03.162268,105.0,1.0,9332.0,3638.0,-13396,0.0
2020-10-13 12:12:03.240380,105.0,1.0,6637.0,3004.0,-13052,0.0
2020-10-13 12:12:03.287749,105.0,1.0,11423.0,2497.0,-11837,0.0
2020-10-13 12:12:03.386085,105.0,1.0,10923.0,3164.0,-11071,0.0
2020-10-13 12:12:03.526638,105.0,1.0,9591.0,3304.0,-12593,0.0
2020-10-13 12:12:03.594793,105.0,1.0,9493.0,3318.0,-12387,0.0
2020-10-13 12:12:03.656883,105.0,1.0,9230.0,3275.0,-12919,0.0
2020-10-13 12:12:03.688487,105.0,1.0,8895.0,3421.0,-13000,0.0
2020-10-13 12:12:03.750611,105.0,1.0,8825.0,3579.0,-12846,0.0
2020-10-13 12:12:03.932494,105.0,1.0,8883.0,3029.0,-12932,0.0
2020-10-13 12:12:04.011353,105.0,1.0,8825.0,3137.0,-13009,0.0
2020-10-13 12:12:04.136405,105.0,1.0,8717.0,3106.0,-13090,0.0
2020-10-13 12:12:04.214357,105.0,1.0,8618.0,2859.0,-12549,0.0
2020-10-13 12:12:04.261063,105.0,1.0,8852.0,3189.0,-12766,0.0
2020-10-13 12:12:04.323819,105.0,1.0,9009.0,3179.0,-12966,0.0
2020-10-13 12:12:04.448635,105.0,1.0,9035.0,2722.0,-13086,0.0
2020-10-13 12:12:04.589333,105.0,1.0,8702.0,3158.0,-12823,0.0
2020-10-13 12:12:04.589333,105.0,1.0,9132.0,3093.0,-13148,0.0
2020-10-13 12:12:04.745233,105.0,1.0,8789.0,2989.0,-13113,0.0
2020-10-13 12:12:04.792455,105.0,1.0,8771.0,3064.0,-12905,0.0
2020-10-13 12:12:04.823632,105.0,1.0,8688.0,3162.0,-13064,0.0
2020-10-13 12:12:04.838995,105.0,1.0,8925.0,3037.0,-12722,0.0
2020-10-13 12:12:05.089291,105.0,1.0,8836.0,3104.0,-13253,0.0
2020-10-13 12:12:05.182682,105.0,1.0,8811.0,2928.0,-12992,0.0
2020-10-13 12:12:05.260734,105.0,1.0,8526.0,3039.0,-12631,0.0
2020-10-13 12:12:05.495404,105.0,1.0,8826.0,2949.0,-13361,0.0
2020-10-13 12:12:05.666890,105.0,1.0,8884.0,3921.0,-13613,0.0
2020-10-13 12:12:05.714183,105.0,1.0,8140.0,5424.0,-12669,0.0
2020-10-13 12:12:05.823388,105.0,1.0,12113.0,7635.0,-11168,0.0
2020-10-13 12:12:05.869998,105.0,1.0,12131.0,4141.0,-7921,0.0
2020-10-13 12:12:06.026220,105.0,1.0,4900.0,3156.0,-15511,0.0
2020-10-13 12:12:06.229299,105.0,1.0,7996.0,4765.0,-14248,0.0
2020-10-13 12:12:06.323358,105.0,1.0,7472.0,3166.0,-15055,0.0
2020-10-13 12:12:06.439363,105.0,1.0,6860.0,995.0,-12369,0.0
2020-10-13 12:12:06.501585,105.0,1.0,11294.0,3784.0,-10314,0.0
2020-10-13 12:12:06.595592,105.0,1.0,9678.0,4311.0,-12641,0.0
2020-10-13 12:12:06.642337,105.0,1.0,9465.0,3482.0,-12231,0.0
2020-10-13 12:12:06.739582,105.0,1.0,9185.0,4117.0,-12605,0.0
2020-10-13 12:12:06.833314,105.0,1.0,9195.0,3421.0,-12359,0.0
2020-10-13 12:12:06.880136,105.0,1.0,9370.0,3704.0,-12145,0.0
2020-10-13 12:12:06.958284,105.0,1.0,9620.0,4178.0,-12402,0.0
2020-10-13 12:12:07.005462,105.0,1.0,9429.0,3396.0,-12370,0.0
2020-10-13 12:12:07.098880,105.0,1.0,9675.0,4184.0,-12137,0.0
2020-10-13 12:12:07.271017,105.0,1.0,9055.0,3140.0,-12635,0.0
2020-10-13 12:12:07.333195,105.0,1.0,8802.0,3107.0,-12900,0.0
2020-10-13 12:12:07.380029,105.0,1.0,8957.0,3197.0,-12500,0.0
