time,x,y,z
141.978307,-1232.0,754.0,3856.0
142.024897,-1200.0,818.0,3984.0
142.321999,-1328.0,706.0,3856.0
142.337364,-1248.0,658.0,3872.0
142.462549,-1200.0,738.0,3872.0
142.540445,-1232.0,690.0,3952.0
142.556317,-1328.0,738.0,4160.0
142.650088,-1264.0,738.0,3984.0
142.681375,-1264.0,850.0,3936.0
142.899728,-1232.0,738.0,3920.0
142.977845,-1312.0,786.0,3888.0
143.05594200000002,-1296.0,738.0,3936.0
143.07185,-1328.0,738.0,4000.0
143.16529500000001,-1216.0,754.0,3920.0
143.25938100000002,-1328.0,738.0,3952.0
143.29025900000002,-1296.0,770.0,3888.0
143.306119,-1264.0,706.0,4016.0
143.431206,-1168.0,770.0,3936.0
143.571446,-1248.0,626.0,3984.0
143.68086,-1152.0,802.0,3968.0
143.727989,-1312.0,738.0,3792.0
143.790149,-1264.0,674.0,3824.0
143.80604,-1232.0,770.0,3952.0
143.91546400000001,-1184.0,706.0,3936.0
144.02473700000002,-1264.0,818.0,3952.0
144.118201,-1216.0,738.0,3904.0
144.180686,-1248.0,690.0,3792.0
144.336901,-1312.0,754.0,3856.0
144.44650900000002,-1248.0,802.0,3872.0
144.55584000000002,-1296.0,658.0,3760.0
144.774627,-1264.0,754.0,3952.0
145.10265,-1200.0,786.0,4032.0
145.13358200000002,-1296.0,658.0,3792.0
145.164825,-1200.0,834.0,3952.0
145.22755700000002,-1200.0,642.0,3920.0
145.29006900000002,-1360.0,658.0,3888.0
145.320999,-1200.0,754.0,4016.0
145.46163,-1184.0,722.0,3968.0
145.508823,-1200.0,770.0,3824.0
145.54002300000002,-1104.0,722.0,4048.0
145.61811300000002,-1248.0,674.0,3936.0
145.633463,-1200.0,754.0,3904.0
145.93057100000001,-1296.0,674.0,3936.0
145.993045,-1200.0,770.0,3904.0
146.00836800000002,-1264.0,658.0,3952.0
146.261582,-1232.0,706.0,3984.0
146.370555,-1216.0,770.0,3888.0
146.57366000000002,-1232.0,754.0,4000.0
146.73015700000002,-1120.0,658.0,3984.0
146.82397500000002,-1296.0,706.0,4032.0
146.96452200000002,-1264.0,658.0,3808.0
147.073791,-1264.0,706.0,3968.0
147.08942100000002,-1280.0,610.0,3856.0
147.10506600000002,-1232.0,786.0,3888.0
147.15164900000002,0.0,0.0,
147.16754,-1200.0,658.0,3824.0
147.323489,-1184.0,706.0,3936.0
147.33930600000002,-1360.0,850.0,3920.0
147.40189700000002,-1232.0,690.0,4080.0
147.464356,-1168.0,658.0,3968.0
147.620573,-1296.0,754.0,4000.0
147.754231,-1296.0,770.0,3856.0
147.769551,-1216.0,578.0,3840.0
148.019486,-1296.0,722.0,4064.0
148.11229600000001,-1232.0,754.0,3904.0
148.190615,-1168.0,802.0,3968.0
148.3938,-1296.0,722.0,3904.0
148.40914600000002,-1440.0,754.0,3760.0
148.472061,-1200.0,738.0,4048.0
148.612515,-1264.0,754.0,3968.0
148.70591100000001,-1200.0,690.0,4000.0
148.70591100000001,-1296.0,690.0,3888.0
148.815582,-1248.0,546.0,3776.0
148.924653,-1216.0,770.0,3920.0
148.98732700000002,-1296.0,802.0,4016.0
149.01871500000001,-1328.0,658.0,3824.0
149.26831900000002,-1232.0,754.0,3936.0
149.39329,-1296.0,770.0,3920.0
149.424812,-1456.0,770.0,3920.0
149.471672,-1312.0,706.0,3888.0
149.603473,-1264.0,706.0,3872.0
149.622094,-1200.0,706.0,3904.0
149.752309,-1200.0,706.0,3824.0
149.875541,-1168.0,786.0,3904.0
149.875541,-1344.0,706.0,3888.0
149.93807700000002,-1184.0,770.0,4032.0
150.000372,-1232.0,754.0,3952.0
150.063051,-1264.0,690.0,3952.0
150.25053400000002,-1424.0,834.0,3872.0
150.312984,-1264.0,706.0,3952.0
150.390812,-1264.0,610.0,3888.0
150.57828600000002,-1264.0,818.0,3792.0
150.797355,-1232.0,802.0,3936.0
150.859791,-1280.0,754.0,3840.0
150.922198,-1200.0,722.0,3920.0
151.01564100000002,-1264.0,690.0,3856.0
151.062871,-1376.0,706.0,4000.0
151.10940000000002,-1232.0,738.0,3984.0
151.23437,-1232.0,706.0,4112.0
151.421831,-1328.0,786.0,4000.0
151.468936,-1136.0,786.0,3920.0
151.609283,-1264.0,786.0,3936.0
151.718953,-1296.0,706.0,4000.0
151.78138800000002,-1376.0,706.0,3904.0
151.82798100000002,-1264.0,706.0,3904.0
151.921963,-1344.0,674.0,3872.0
152.140411,-1216.0,722.0,3920.0
152.405969,-1232.0,754.0,4032.0
152.468737,-1168.0,786.0,3792.0
152.64037100000002,-1264.0,818.0,3968.0
152.718591,-1200.0,754.0,3920.0
152.812363,-1200.0,754.0,4016.0
152.905879,-1376.0,754.0,3920.0
153.140352,-1232.0,834.0,3984.0
153.233902,-1168.0,706.0,4080.0
153.29659800000002,-1296.0,706.0,3760.0
153.374458,-1232.0,818.0,3984.0
153.421616,-1248.0,722.0,3888.0
153.624703,-1232.0,722.0,3888.0
153.687196,-1184.0,706.0,3904.0
153.73379400000002,-1232.0,738.0,3872.0
153.90594900000002,-1184.0,770.0,3984.0
153.99964,-1264.0,738.0,3920.0
154.062081,-1280.0,754.0,4000.0
154.124279,-1232.0,786.0,3856.0
154.312206,-1232.0,770.0,3936.0
154.390102,-1120.0,770.0,4000.0
154.48387300000002,-1152.0,754.0,4048.0
154.54638400000002,-1264.0,578.0,3936.0
154.62447400000002,-1376.0,690.0,3856.0
154.733508,-1248.0,706.0,3888.0
154.764917,-1200.0,706.0,3952.0
154.858842,-1152.0,690.0,4032.0
154.92128,-1216.0,802.0,4000.0
155.03063400000002,-1168.0,898.0,3904.0
155.061857,-1264.0,770.0,3952.0
155.07718,-1248.0,802.0,3840.0
155.171059,-1296.0,690.0,3840.0
155.24935100000002,-1200.0,754.0,3856.0
155.280292,-1360.0,706.0,3952.0
155.37402300000002,-1136.0,642.0,3984.0
155.483374,-1280.0,738.0,3936.0
155.608338,-1328.0,802.0,3936.0
155.73355800000002,-1296.0,834.0,3936.0
155.78056600000002,-1184.0,914.0,3904.0
155.85887100000002,-1376.0,658.0,4016.0
155.905109,-1248.0,786.0,3824.0
155.936351,-1280.0,818.0,3824.0
156.061609,-1296.0,562.0,3760.0
156.108236,-1264.0,738.0,3936.0
156.17072000000002,-1216.0,706.0,3920.0
156.523691,-1312.0,722.0,3904.0
156.586181,-1088.0,658.0,3744.0
156.666366,-1168.0,754.0,4032.0
156.72879700000001,-1296.0,754.0,4032.0
156.759767,-1312.0,802.0,3840.0
156.869315,-1200.0,626.0,3952.0
156.931972,-1168.0,722.0,3760.0
157.010043,-1168.0,738.0,3920.0
157.072189,-1168.0,642.0,4000.0
157.19746700000002,-1264.0,770.0,3744.0
157.275227,-1344.0,706.0,3888.0
157.369257,-1232.0,786.0,4000.0
157.38462900000002,-1328.0,818.0,3872.0
157.634554,-1232.0,754.0,4032.0
157.650452,-1168.0,690.0,4016.0
157.728609,-1200.0,690.0,3952.0
157.837636,-1328.0,786.0,3808.0
157.916111,-1216.0,754.0,3888.0
157.993808,-1280.0,706.0,4016.0
158.040977,-1232.0,722.0,3968.0
158.19725300000002,-1232.0,690.0,3904.0
158.32214000000002,-1232.0,722.0,3904.0
158.42939800000002,-1248.0,754.0,3984.0
158.444964,-1376.0,722.0,3840.0
158.51085600000002,-1216.0,674.0,3936.0
158.592724,-1264.0,722.0,3936.0
158.67075100000002,-1232.0,690.0,3968.0
158.81457,-1280.0,834.0,4032.0
158.895225,-1152.0,738.0,3808.0
158.926828,-1328.0,706.0,3920.0
159.03577900000002,-1216.0,722.0,3872.0
159.067059,-1328.0,738.0,3968.0
159.16111700000002,-1200.0,754.0,4000.0
159.22358200000002,-1200.0,754.0,3760.0
159.442181,-1296.0,770.0,4032.0
159.504419,-1232.0,658.0,3904.0
159.62970900000002,-1232.0,722.0,3840.0
159.801331,-1232.0,818.0,3920.0
159.81711,-1232.0,706.0,3920.0
159.879637,-1184.0,754.0,3888.0
159.95770900000002,-1200.0,738.0,3968.0
160.019967,-1296.0,690.0,3856.0
160.067172,-1296.0,866.0,4048.0
160.16082300000002,-1168.0,626.0,3936.0
160.22301900000002,-1216.0,754.0,3904.0
160.285805,-1296.0,706.0,4080.0
160.37954000000002,-1264.0,626.0,4048.0
160.47431400000002,-1312.0,786.0,3984.0
160.533564,-1184.0,706.0,3936.0
160.62737,-1232.0,658.0,3856.0
160.673907,-1312.0,706.0,3856.0
160.81482,-1184.0,770.0,3920.0
160.830259,-1232.0,898.0,4032.0
160.892614,-1248.0,738.0,3968.0
160.908509,-1136.0,786.0,3920.0
161.006065,-1328.0,738.0,3856.0
161.05874500000002,-1200.0,722.0,3840.0
161.137164,-1104.0,690.0,3904.0
161.168394,-1376.0,754.0,3952.0
161.23088900000002,-1328.0,690.0,3984.0
161.340304,-1168.0,786.0,3984.0
161.418418,-1232.0,834.0,3920.0
161.48052800000002,-1200.0,802.0,3920.0
161.68364,-1200.0,658.0,3968.0
161.746395,-1184.0,786.0,3904.0
161.76172,-1296.0,706.0,3936.0
161.98041,-1264.0,754.0,3920.0
162.09009400000002,-1120.0,802.0,3824.0
162.18377900000002,-1216.0,658.0,3792.0
162.23039500000002,-1328.0,754.0,3904.0
162.343588,-1120.0,738.0,3696.0
162.42142800000002,-1296.0,674.0,4032.0
162.60920800000002,-1296.0,706.0,3984.0
162.71851600000002,-1296.0,722.0,3920.0
162.71851600000002,-1232.0,722.0,3904.0
162.890041,-1232.0,658.0,3952.0
162.93693100000002,-1264.0,674.0,4000.0
163.015001,-1184.0,754.0,3984.0
163.07748800000002,-1200.0,850.0,3856.0
163.218386,-1088.0,738.0,3856.0
163.28086900000002,-1104.0,562.0,3952.0
163.31205500000002,-1264.0,610.0,4048.0
163.358719,-1312.0,786.0,4000.0
163.405574,-1328.0,770.0,3984.0
163.515193,-1296.0,754.0,3936.0
163.60894900000002,-1264.0,802.0,3904.0
163.76487300000002,-1200.0,834.0,3872.0
163.780751,-1184.0,786.0,3824.0
163.890086,-1296.0,754.0,3872.0
163.98381,-1344.0,754.0,3856.0
164.155776,-1264.0,754.0,3936.0
164.233503,-1296.0,882.0,3856.0
164.34320100000002,-1264.0,722.0,3952.0
164.38971700000002,-1296.0,690.0,3968.0
164.46783200000002,-1200.0,754.0,3888.0
164.577176,-1200.0,658.0,3920.0
164.74931600000002,-1376.0,754.0,3712.0
164.811494,-1216.0,674.0,3936.0
164.87421,-1280.0,754.0,3952.0
165.06176000000002,-1296.0,818.0,3888.0
165.077355,-1216.0,658.0,4016.0
165.139539,-1232.0,706.0,3840.0
165.170781,-1328.0,786.0,3920.0
165.233563,-1168.0,770.0,4000.0
165.373861,-1280.0,770.0,3920.0
165.420926,-1248.0,690.0,3776.0
165.483607,-1216.0,786.0,3856.0
165.60817400000002,-1360.0,786.0,3968.0
165.67063000000002,-1376.0,658.0,4016.0
165.764399,-1152.0,786.0,3968.0
165.99239400000002,-1184.0,642.0,3920.0
166.070904,-1264.0,722.0,4080.0
166.180105,-1200.0,818.0,3888.0
166.21137000000002,-1184.0,786.0,4048.0
166.226739,-1248.0,514.0,3776.0
166.33630200000002,-1200.0,754.0,3936.0
166.414318,-1136.0,754.0,3856.0
166.539131,-1120.0,738.0,3952.0
166.632897,-1200.0,722.0,3856.0
166.75819700000002,-1216.0,770.0,3888.0
166.80469300000001,-1200.0,706.0,3984.0
166.91418900000002,-1344.0,690.0,4016.0
167.00777000000002,-1168.0,834.0,3888.0
167.08616500000002,-1296.0,690.0,4016.0
167.19559900000002,-1232.0,642.0,3904.0
167.320231,-1216.0,642.0,3888.0
167.38299,-1248.0,786.0,3968.0
167.414276,-1200.0,898.0,3824.0
167.445457,-1200.0,802.0,3920.0
167.61730300000002,-1264.0,562.0,3856.0
167.664184,-1200.0,770.0,3872.0
167.711096,-1216.0,738.0,3840.0
167.92945,-1232.0,674.0,4016.0
168.02315800000002,-1360.0,818.0,3952.0
168.070325,-1280.0,738.0,3936.0
168.179368,-1280.0,786.0,4016.0
168.28871600000002,-1168.0,738.0,3968.0
168.42961300000002,-1200.0,754.0,4016.0
168.51736400000001,-1200.0,786.0,4064.0
168.564235,-1152.0,690.0,3872.0
168.689073,-1280.0,786.0,3920.0
168.782632,-1264.0,738.0,3856.0
168.954521,-1200.0,786.0,3936.0
169.04853300000002,-1200.0,690.0,3968.0
169.157578,-1232.0,674.0,3888.0
169.31378800000002,-1248.0,722.0,3936.0
169.43909200000002,-1200.0,642.0,3904.0
169.501482,-1280.0,690.0,3888.0
169.516872,-1168.0,738.0,3936.0
169.72731100000001,-1296.0,690.0,3840.0
169.805774,-1232.0,722.0,3904.0
169.86822600000002,-1232.0,754.0,3952.0
169.977628,-1264.0,738.0,3936.0
170.071268,-1216.0,786.0,4080.0
170.08663900000002,-1184.0,802.0,3968.0
170.27409,-1232.0,706.0,3888.0
170.336574,-1216.0,706.0,3984.0
170.383733,-1200.0,690.0,3968.0
170.49306700000002,-1232.0,802.0,3856.0
170.61803,-1264.0,738.0,3984.0
170.711495,-1216.0,802.0,3952.0
170.821113,-1232.0,738.0,3904.0
170.97739700000002,-1232.0,754.0,4000.0
171.070951,-1168.0,738.0,4032.0
171.133523,-1216.0,642.0,3936.0
171.211704,-1232.0,754.0,3968.0
171.28981100000001,-1232.0,610.0,3968.0
171.320724,-1296.0,690.0,3936.0
171.414794,-1344.0,674.0,3840.0
171.52380100000002,-1296.0,738.0,4000.0
171.55524100000002,-1152.0,754.0,3856.0
171.61790000000002,-1232.0,642.0,3888.0
-23673428.319980003,-1216.0,802.0,3984.0
171.82093600000002,-1232.0,770.0,3920.0
171.88337900000002,-1232.0,850.0,3888.0
171.977098,-1264.0,738.0,3888.0
172.117791,-1280.0,706.0,3856.0
172.16428200000001,-1216.0,754.0,3840.0
172.25796400000002,-1136.0,754.0,4016.0
172.386086,-1232.0,770.0,3920.0
172.542616,-1168.0,738.0,3936.0
172.56205300000002,-1296.0,722.0,3968.0
172.921736,-1232.0,722.0,3984.0
172.984082,-1248.0,674.0,3920.0
173.046624,-1264.0,658.0,3936.0
173.20279100000002,-1280.0,658.0,4000.0
173.21852900000002,-1296.0,818.0,3936.0
173.26526700000002,-1232.0,706.0,4064.0
173.280933,-1232.0,738.0,3936.0
173.359059,-1168.0,706.0,3968.0
173.421279,-1264.0,754.0,3872.0
173.43713400000001,-1280.0,642.0,4000.0
173.49979900000002,-1296.0,754.0,3888.0
173.57776,-1312.0,706.0,3904.0
173.73370300000002,-1312.0,754.0,3952.0
173.811766,-1232.0,786.0,4000.0
173.968242,-1200.0,706.0,3904.0
174.06208900000001,-1232.0,562.0,4016.0
174.155795,-1216.0,674.0,3744.0
174.31206400000002,-1328.0,722.0,3920.0
174.34294500000001,-1216.0,754.0,3920.0
174.436937,-1152.0,818.0,3904.0
174.60878300000002,-1296.0,626.0,4016.0
174.624399,-1280.0,722.0,3952.0
174.717844,-1360.0,722.0,4016.0
174.780328,-1200.0,786.0,3792.0
174.874331,-1248.0,754.0,3904.0
174.936505,-1264.0,770.0,3920.0
175.01464700000002,-1280.0,594.0,3888.0
175.170862,-1232.0,690.0,3904.0
175.24930400000002,-1280.0,754.0,3856.0
175.423841,-1168.0,738.0,4048.0
175.63004700000002,-1200.0,754.0,3888.0
175.70859000000002,-1312.0,706.0,3856.0
175.83339600000002,-1264.0,690.0,3984.0
175.958097,-1264.0,738.0,3968.0
175.97394500000001,-1328.0,738.0,3936.0
176.161282,-1248.0,690.0,3936.0
176.23931000000002,-1088.0,642.0,3952.0
176.270487,-1264.0,690.0,3872.0
176.380151,-1184.0,658.0,3984.0
176.536425,-1232.0,754.0,3968.0
176.58295,-1232.0,754.0,3824.0
176.692304,-1248.0,706.0,3984.0
176.77066100000002,-1120.0,722.0,3888.0
176.926625,-1264.0,706.0,3856.0
177.00468700000002,-1296.0,690.0,3760.0
177.03593,-1216.0,770.0,3904.0
177.145598,-1184.0,802.0,4048.0
177.20784500000002,-1248.0,674.0,3872.0
177.22342300000003,-1088.0,834.0,3920.0
177.333056,-1296.0,754.0,3856.0
177.333056,-1168.0,706.0,3968.0
177.395498,-1232.0,786.0,3856.0
177.47333,-1296.0,866.0,3936.0
177.53612800000002,-1280.0,706.0,3776.0
177.67671700000002,-1168.0,594.0,3952.0
177.70794700000002,-1200.0,722.0,3968.0
177.770451,-1232.0,706.0,4032.0
177.801694,-1264.0,626.0,3728.0
177.86418400000002,-1312.0,770.0,3920.0
177.87951600000002,-1136.0,882.0,3936.0
178.00449300000002,-1136.0,818.0,3904.0
178.020371,-1264.0,658.0,3920.0
178.082876,-1264.0,562.0,3920.0
178.12946300000002,-1264.0,722.0,3952.0
178.28594700000002,-1296.0,786.0,3952.0
178.33279100000001,-1168.0,786.0,4080.0
178.37967500000002,-1264.0,738.0,3888.0
178.55120200000002,-1232.0,578.0,4016.0
178.71122200000002,-1232.0,690.0,3952.0
178.820648,-1200.0,866.0,3968.0
178.930044,-1328.0,626.0,3776.0
178.96131,-1232.0,578.0,4016.0
179.03907900000002,-1312.0,706.0,3936.0
179.11714800000001,-1376.0,722.0,3856.0
179.164047,-1200.0,690.0,3856.0
179.226786,-1216.0,562.0,3888.0
179.27367700000002,-1184.0,802.0,3888.0
179.492614,-1216.0,786.0,3920.0
179.53934900000002,-1280.0,674.0,3856.0
179.60214200000001,-1264.0,754.0,3968.0
179.727134,-1360.0,706.0,3984.0
179.899019,-1136.0,642.0,3968.0
179.961129,-1264.0,786.0,3840.0
180.02385600000002,-1296.0,706.0,3936.0
180.22700500000002,-1296.0,642.0,4064.0
180.28916600000002,-1264.0,754.0,3952.0
180.445381,-1168.0,690.0,3888.0
180.539114,-1360.0,642.0,3856.0
180.664081,-1216.0,610.0,4000.0
180.72689200000002,-1264.0,674.0,4016.0
180.758148,-1360.0,818.0,3904.0
180.96128900000002,-1488.0,706.0,4000.0
181.023331,-1248.0,754.0,4064.0
181.11739500000002,-1168.0,738.0,3936.0
181.19517100000002,-1312.0,754.0,3872.0
181.273311,-1312.0,754.0,3872.0
181.38266800000002,-1216.0,786.0,3712.0
181.44539,-1232.0,834.0,3808.0
181.570442,-1216.0,690.0,3824.0
181.72639,-1168.0,754.0,3968.0
181.820352,-1296.0,658.0,3824.0
181.96252700000002,-1264.0,706.0,3968.0
181.97809600000002,-1200.0,706.0,3888.0
182.00934,-1264.0,674.0,3904.0
182.07188000000002,-1168.0,626.0,4016.0
182.10306200000002,-1296.0,706.0,3840.0
182.259001,-1168.0,738.0,3936.0
182.30617700000002,-1280.0,642.0,3872.0
182.399924,-1296.0,690.0,3904.0
182.50916600000002,-1296.0,706.0,3856.0
182.58700900000002,-1312.0,690.0,3856.0
182.66542800000002,-1200.0,754.0,3872.0
182.72789200000003,-1232.0,786.0,3936.0
182.77466900000002,-1152.0,914.0,4032.0
182.805959,-1312.0,738.0,3840.0
182.883857,-1296.0,866.0,4016.0
182.91542600000002,-1264.0,674.0,3920.0
183.040447,-1216.0,754.0,3856.0
183.071571,-1216.0,738.0,3824.0
183.165053,-1168.0,706.0,3904.0
183.227852,-1200.0,754.0,3936.0
183.32165400000002,-1312.0,706.0,3968.0
183.33711000000002,-1264.0,658.0,3856.0
183.41529500000001,-1264.0,706.0,3952.0
183.528187,-1232.0,642.0,3936.0
183.559715,-1216.0,706.0,3952.0
183.60632900000002,-1296.0,674.0,3904.0
183.653459,-1248.0,706.0,3984.0
183.85628300000002,-1216.0,786.0,4000.0
183.91878,-1264.0,690.0,3968.0
183.99716800000002,-1264.0,834.0,3920.0
184.10648500000002,-1200.0,738.0,3936.0
184.153098,-1264.0,530.0,4016.0
184.21589500000002,-1232.0,690.0,3904.0
184.309255,-1216.0,770.0,3776.0
184.34055500000002,-1264.0,738.0,3856.0
184.496744,-1216.0,658.0,4016.0
184.606095,-1216.0,818.0,3952.0
184.66859300000002,-1248.0,546.0,3936.0
184.73136000000002,-1296.0,722.0,3920.0
184.856066,-1232.0,754.0,3952.0
184.934143,-1296.0,706.0,3920.0
185.043494,-1296.0,786.0,3856.0
185.106242,-1232.0,626.0,3984.0
185.19996400000002,-1216.0,866.0,4032.0
185.26219,-1200.0,642.0,3984.0
185.309315,-1456.0,770.0,3904.0
185.402744,-1312.0,642.0,3696.0
185.481108,-1184.0,738.0,3872.0
185.57488600000002,-1200.0,754.0,3968.0
185.65863000000002,-1264.0,786.0,3872.0
185.721111,-1264.0,642.0,3840.0
185.75210800000002,-1232.0,658.0,3936.0
185.955486,-1296.0,786.0,3920.0
185.97076700000002,-1296.0,674.0,3888.0
186.080162,-1296.0,738.0,3936.0
186.127417,-1168.0,706.0,3936.0
186.26789000000002,-1136.0,818.0,3968.0
186.33010900000002,-1296.0,706.0,3920.0
186.361351,-1328.0,722.0,3920.0
186.455295,-1312.0,722.0,3904.0
186.486566,-1296.0,738.0,4000.0
186.54909500000002,-1136.0,722.0,3904.0
186.564424,-1264.0,690.0,3952.0
186.61156200000002,-1232.0,786.0,4016.0
186.814358,-1296.0,706.0,4032.0
186.923988,-1152.0,786.0,4000.0
186.986194,-1264.0,642.0,3856.0
187.064589,-1264.0,658.0,3968.0
187.12679400000002,-1216.0,754.0,3888.0
187.267649,-1232.0,658.0,3792.0
187.329859,-1200.0,594.0,3952.0
187.345749,-1328.0,754.0,3824.0
187.37672500000002,-1280.0,674.0,3840.0
187.42358900000002,-1232.0,674.0,3936.0
187.51731800000002,-1232.0,754.0,3872.0
187.58008500000003,-1008.0,818.0,3936.0
187.626966,-1216.0,738.0,3760.0
187.67373,-1296.0,530.0,3920.0
187.736017,-1296.0,706.0,4096.0
187.798502,-1376.0,658.0,3888.0
187.81440500000002,-1200.0,786.0,4000.0
187.90785400000001,-1136.0,658.0,4016.0
187.970606,-1264.0,754.0,3968.0
188.095614,-1280.0,722.0,3872.0
188.173415,-1232.0,690.0,3888.0
188.32989500000002,-1408.0,658.0,3904.0
188.48611200000002,-1200.0,786.0,3872.0
188.53270500000002,-1264.0,706.0,3888.0
188.61077300000002,-1232.0,786.0,3920.0
188.751712,-1200.0,674.0,3904.0
188.814154,-1312.0,610.0,4016.0
188.923508,-1168.0,722.0,3920.0
188.97038600000002,-1312.0,770.0,3920.0
189.11090000000002,-1232.0,898.0,3984.0
189.173457,-1264.0,770.0,3984.0
189.251595,-1200.0,706.0,4128.0
189.423417,-1264.0,786.0,3904.0
189.46999100000002,-1264.0,738.0,3872.0
189.51711,-1264.0,626.0,3920.0
189.657712,-1200.0,786.0,3968.0
189.829533,-1280.0,770.0,4048.0
189.929446,-1200.0,706.0,3840.0
190.066912,-1328.0,626.0,3984.0
190.191583,-1200.0,706.0,3936.0
190.26969200000002,-1168.0,738.0,3952.0
190.379442,-1248.0,658.0,3984.0
190.45737400000002,-1232.0,626.0,3808.0
190.67588400000002,-1200.0,754.0,3920.0
190.92608900000002,-1264.0,690.0,3904.0
191.003939,-1216.0,658.0,3856.0
191.082296,-1296.0,690.0,3888.0
191.128902,-1280.0,690.0,3968.0
191.25388700000002,-1136.0,674.0,3984.0
191.30073800000002,-1216.0,770.0,3968.0
191.37889600000003,-1232.0,658.0,3872.0
191.425967,-1168.0,770.0,3984.0
191.47257900000002,-1152.0,754.0,3792.0
191.535055,-1120.0,738.0,3968.0
191.581919,-1200.0,722.0,4080.0
191.629053,-1232.0,706.0,3952.0
191.769652,-1264.0,642.0,3952.0
191.816525,-1232.0,690.0,4064.0
191.92588600000002,-1168.0,706.0,3984.0
192.01934200000002,-1200.0,770.0,3936.0
192.12867500000002,-1200.0,738.0,3952.0
192.28509200000002,-1248.0,578.0,3968.0
192.37875400000001,-1104.0,626.0,4112.0
192.503576,-1216.0,674.0,3856.0
192.581936,-1312.0,770.0,3888.0
192.66012500000002,-1216.0,690.0,3872.0
192.738157,-1296.0,674.0,3760.0
192.78501400000002,-1264.0,706.0,4048.0
192.847542,-1280.0,722.0,3744.0
192.894508,-1280.0,722.0,3984.0
192.97223100000002,-1328.0,738.0,3872.0
193.01908300000002,-1152.0,722.0,3920.0
193.15995800000002,-1200.0,530.0,3888.0
193.25368,-1504.0,834.0,3808.0
193.31626300000002,-1488.0,546.0,3792.0
193.347374,-2416.0,962.0,3184.0
193.39425400000002,-1904.0,754.0,4304.0
193.441154,-1216.0,978.0,4000.0
193.62839000000002,-1568.0,738.0,3664.0
193.73767600000002,-1680.0,706.0,3856.0
193.80046000000002,-1552.0,850.0,3808.0
193.846978,-1616.0,818.0,3824.0
193.909514,-1520.0,706.0,3840.0
194.03478700000002,-1664.0,690.0,3840.0
194.08160600000002,-1584.0,658.0,3952.0
194.144115,-1648.0,770.0,3808.0
194.206577,-1616.0,626.0,3792.0
194.33147400000001,-1632.0,738.0,4064.0
194.39376700000003,-1584.0,786.0,3968.0
194.440906,-1600.0,690.0,3840.0
194.534353,-1584.0,610.0,3888.0
194.69082500000002,-1568.0,610.0,3968.0
194.753365,-1536.0,690.0,3840.0
194.81578000000002,-1552.0,722.0,3840.0
194.940784,-1632.0,610.0,3792.0
195.003251,-1488.0,578.0,3824.0
195.06570000000002,-1600.0,498.0,3808.0
195.159491,-1552.0,722.0,3648.0
195.222046,-1568.0,738.0,3808.0
195.284177,-1568.0,738.0,3856.0
195.378274,-1552.0,642.0,3856.0
195.471955,-1536.0,658.0,3744.0
195.534389,-1520.0,610.0,3744.0
195.612499,-1536.0,690.0,3808.0
195.690617,-1600.0,562.0,3776.0
195.73715900000002,-1552.0,706.0,3968.0
195.90903200000002,-1568.0,626.0,3776.0
196.01836500000002,-1632.0,546.0,3920.0
196.16316300000003,-1616.0,610.0,3840.0
196.209705,-1648.0,562.0,3760.0
196.30657300000001,-1552.0,642.0,3824.0
196.478305,-1600.0,722.0,3792.0
196.540814,-1504.0,626.0,3856.0
196.665852,-1568.0,674.0,3872.0
196.774843,-1584.0,642.0,3840.0
196.852953,-1568.0,594.0,3792.0
196.900089,-1488.0,578.0,3712.0
196.96230400000002,-1504.0,770.0,3920.0
197.02495800000003,-1600.0,706.0,3904.0
197.10318900000001,-1456.0,658.0,3824.0
197.165646,-1456.0,626.0,3776.0
197.27500700000002,-1440.0,690.0,3808.0
197.32159900000002,-1376.0,786.0,3808.0
197.555925,-1616.0,658.0,3856.0
197.712453,-1584.0,674.0,3872.0
197.759254,-1536.0,690.0,3824.0
197.853032,-1552.0,658.0,3920.0
198.041211,-1520.0,738.0,3856.0
198.134588,-1648.0,578.0,3792.0
198.212964,-1616.0,610.0,3952.0
198.35329000000002,-1536.0,594.0,3888.0
198.44739900000002,-1648.0,642.0,3888.0
198.47852300000002,-1664.0,722.0,3792.0
198.556667,-1552.0,610.0,3904.0
198.65038900000002,-1584.0,578.0,3888.0
198.75949,-1376.0,594.0,3856.0
198.83786400000002,-1488.0,658.0,3872.0
198.962559,-1568.0,530.0,3904.0
199.05628900000002,-1680.0,658.0,3792.0
199.197245,-1552.0,642.0,3664.0
199.278489,-1424.0,482.0,3856.0
199.372487,-1568.0,802.0,3776.0
199.513282,-1584.0,690.0,3888.0
199.52931700000002,-1584.0,738.0,3792.0
199.610519,-1552.0,690.0,3872.0
199.70425400000002,-1568.0,738.0,3760.0
199.78236,-1552.0,578.0,3760.0
199.90733,-1552.0,754.0,4016.0
200.007733,-1488.0,642.0,3904.0
200.13469,-800.0,962.0,3664.0
200.276162,176.0,130.0,3872.0
200.30729100000002,-1488.0,450.0,3792.0
200.494799,-2416.0,834.0,3440.0
200.556982,-1984.0,674.0,3344.0
200.60414400000002,-1088.0,642.0,3968.0
200.713189,-1040.0,706.0,4016.0
200.729057,-976.0,754.0,3872.0
200.822811,-880.0,706.0,4032.0
200.931881,-1296.0,818.0,3856.0
201.025617,-1168.0,626.0,3824.0
201.11958600000003,-1184.0,738.0,3920.0
201.21306600000003,-1296.0,754.0,3920.0
